Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20181005_26,9.2,23.0,3.7,11.547,18.731,7.87
20181005_27,9.8,21.0,5.0,11.71,19.337,7.4
20181005_28,10.4,22.0,5.3,11.753,19.074,7.119
20181005_29,9.9,20.0,2.9,11.347,20.106,7.077
20181005_30,9.0,21.0,5.5,10.142,22.719,5.593
20181005_31,6.5,25.0,4.3,7.124,27.551,3.555
20181005_32,6.0,25.0,5.9,4.898,31.877,2.145
20181005_33,5.5,26.0,3.8,3.806,34.167,1.678
20181005_34,4.8,27.0,3.0,3.074,36.003,1.031
20181005_35,4.6,27.0,4.2,2.605,37.231,0.491
20181005_36,3.8,29.0,4.0,2.031,38.542,0.662
20181006_00,7.0,25.0,5.4,15.662,31.528,4.918
20181006_01,8.3,24.0,6.7,13.554,17.395,5.858
20181006_02,9.2,23.0,3.7,14.357,16.221,6.135
20181006_03,9.8,21.0,5.0,14.584,15.693,6.291
20181006_04,10.4,22.0,5.3,14.499,15.749,6.089
20181006_05,9.9,20.0,2.9,13.69,16.616,6.388
20181006_06,9.0,21.0,5.5,12.418,19.193,4.872
20181006_07,6.5,25.0,4.3,7.77,25.594,2.708
20181006_08,6.0,25.0,5.9,6.516,28.518,2.4
20181006_09,5.5,26.0,3.8,5.735,30.291,2.521
20181006_10,4.8,27.0,3.0,5.414,29.687,2.815
20181006_11,4.6,27.0,4.2,5.184,29.37,3.282
20181006_12,3.8,29.0,4.0,5.7,26.66,4.035
20181006_13,2.6,32.0,3.4,5.937,25.41,4.848
20181006_14,3.7,27.0,4.3,5.223,26.529,4.05
20181006_15,3.5,28.0,4.8,5.1,26.399,4.415
20181006_16,3.0,28.0,3.9,3.767,29.236,2.872
20181006_17,2.2,31.0,2.9,1.404,34.898,1.143
20181006_18,2.8,29.0,4.7,0.873,36.333,0.921
20181006_19,2.6,29.0,4.3,0.453,38.067,1.356
20181006_20,3.6,29.0,5.6,1.422,38.317,1.252
20181006_21,4.5,29.0,4.0,8.08,25.263,3.559
20181006_22,6.1,28.0,2.5,9.776,25.694,5.967
20181006_23,7.4,27.0,2.2,10.898,24.037,6.728
20181006_24,9.4,22.0,6.4,11.827,23.268,6.942
20181006_25,10.5,20.0,5.9,12.835,21.203,6.774
20181006_26,11.6,20.0,3.2,13.291,20.525,6.632
20181006_27,12.1,20.0,4.7,13.741,19.029,6.313
20181006_28,12.4,19.0,5.0,13.626,18.953,7.183
20181006_29,11.8,19.0,3.9,13.214,21.487,6.616
20181006_30,11.0,22.0,2.7,12.008,23.265,4.475
20181006_31,8.3,20.0,4.1,9.402,25.757,4.13
20181006_32,7.6,21.0,4.0,6.387,32.101,1.878
20181006_33,6.7,25.0,3.0,5.88,33.86,2.23
20181006_34,6.5,26.0,3.4,5.379,35.732,2.426
20181006_35,6.9,25.0,4.4,6.137,35.464,3.549
20181006_36,6.3,27.0,4.3,6.132,37.274,3.797
20181007_00,9.4,22.0,6.4,17.007,27.662,4.705
20181007_01,10.5,20.0,5.9,14.104,16.095,5.498
20181007_02,11.6,20.0,3.2,14.854,15.769,6.389
20181007_03,12.1,20.0,4.7,15.048,16.05,6.041
20181007_04,12.4,19.0,5.0,14.988,16.357,6.009
20181007_05,11.8,19.0,3.9,14.823,16.998,5.914
20181007_06,11.0,22.0,2.7,13.293,19.605,5.071
20181007_07,8.3,20.0,4.1,10.322,23.631,3.76
20181007_08,7.6,21.0,4.0,7.445,29.773,1.686
20181007_09,6.7,25.0,3.0,6.889,31.743,1.824
20181007_10,6.5,26.0,3.4,6.478,32.486,1.977
20181007_11,6.9,25.0,4.4,6.447,32.986,3.176
20181007_12,6.3,27.0,4.3,6.803,34.371,3.483
20181007_13,6.2,29.0,4.7,6.127,37.472,2.918
20181007_14,5.4,31.0,2.7,4.723,42.015,2.128
20181007_15,5.3,30.0,2.6,4.232,42.262,1.98
20181007_16,4.6,32.0,2.0,3.131,43.719,1.486
20181007_17,3.9,38.0,3.4,2.668,44.131,1.475
20181007_18,3.2,40.0,2.2,2.339,45.655,1.827
20181007_19,3.1,40.0,2.5,2.039,48.377,1.558
20181007_20,3.2,41.0,2.5,2.583,48.32,1.518
20181007_21,4.6,39.0,3.2,8.547,31.637,1.248
20181007_22,6.0,35.0,4.0,10.806,26.709,3.066
20181007_23,7.7,35.0,2.7,12.332,24.694,4.493
20181007_24,8.8,35.0,1.5,13.337,23.751,5.239
20181007_25,9.7,30.0,4.5,13.805,22.114,4.987
20181007_26,10.0,31.0,2.0,13.995,22.004,4.646
20181007_27,11.8,26.0,3.4,14.365,22.126,4.871
20181007_28,11.9,24.0,4.8,14.322,22.652,5.129
20181007_29,11.0,27.0,6.1,13.787,24.336,4.66
20181007_30,8.8,32.0,5.0,12.599,28.837,3.241
20181007_31,7.4,35.0,3.9,10.992,33.629,1.292
20181007_32,6.9,35.0,3.9,9.573,43.024,5.309
20181007_33,4.7,51.0,6.2,8.414,48.099,7.459
20181007_34,0.6,88.0,5.8,6.476,59.314,8.215
20181007_35,0.2,91.0,6.7,6.392,47.999,9.17
20181007_36,0.5,83.0,5.0,5.525,56.492,6.343
20181008_00,8.8,35.0,1.5,16.76,30.462,3.262
20181008_01,9.7,30.0,4.5,14.444,18.058,5.228
20181008_02,10.0,31.0,2.0,14.632,19.093,5.35
20181008_03,11.8,26.0,3.4,14.192,20.054,4.784
20181008_04,11.9,24.0,4.8,14.911,19.15,5.233
20181008_05,11.0,27.0,6.1,14.689,19.721,4.738
20181008_06,8.8,32.0,5.0,13.553,22.97,4.63
20181008_07,7.4,35.0,3.9,12.05,28.738,5.767
20181008_08,6.9,35.0,3.9,9.287,39.237,7.446
20181008_09,4.7,51.0,6.2,7.753,49.725,7.053
20181008_10,0.6,88.0,5.8,7.429,48.91,7.613
20181008_11,0.2,91.0,6.7,5.785,65.945,7.102
20181008_12,0.5,83.0,5.0,4.174,81.094,6.566
20181008_13,0.6,82.0,5.4,4.892,73.253,4.903
20181008_14,0.6,76.0,5.3,3.54,73.504,3.018
20181008_15,0.4,76.0,7.6,3.516,60.988,4.407
20181008_16,,73.0,4.8,3.602,52.507,7.238
20181008_17,,59.0,7.6,2.951,55.192,7.121
20181008_18,-0.4,55.0,7.7,2.655,55.0,8.22
20181008_19,-1.1,59.0,6.4,1.715,61.86,5.445
20181008_20,-1.9,64.0,8.0,1.85,60.092,5.513
20181008_21,-1.2,61.0,8.3,3.939,50.68,7.017
20181008_22,-0.2,56.0,8.5,5.615,39.784,8.951
20181008_23,1.3,50.0,6.5,6.886,33.888,7.758
20181008_24,2.3,43.0,4.6,7.545,30.263,7.529
20181008_25,2.5,49.0,4.4,7.682,27.44,7.864
20181008_26,4.6,40.0,8.1,7.894,27.245,7.671
20181008_27,3.3,37.0,5.5,7.73,27.603,8.415
20181008_28,4.2,34.0,6.1,7.224,28.625,8.395
20181008_29,3.2,33.0,8.8,6.623,29.901,8.887
20181008_30,2.0,36.0,3.9,5.69,31.736,8.193
20181008_31,0.2,43.0,3.7,4.187,35.22,8.026
20181008_32,-0.2,44.0,4.9,3.624,36.967,6.752
20181008_33,-0.4,45.0,6.9,3.009,40.02,5.491
20181008_34,-0.8,47.0,7.6,2.139,43.89,4.48
20181008_35,-0.8,47.0,7.3,1.853,45.424,3.995
20181008_36,-1.3,49.0,4.6,1.636,46.244,3.872
20181009_00,2.3,43.0,4.6,10.34,40.047,5.672
20181009_01,2.5,49.0,4.4,6.325,32.522,7.536
20181009_02,4.6,40.0,8.1,6.206,32.705,8.061
20181009_03,3.3,37.0,5.5,6.839,29.075,8.135
20181009_04,4.2,34.0,6.1,6.55,29.182,8.426
20181009_05,3.2,33.0,8.8,5.975,29.596,8.529
20181009_06,2.0,36.0,3.9,4.863,32.38,7.192
20181009_07,0.2,43.0,3.7,3.516,35.72,5.295
20181009_08,-0.2,44.0,4.9,2.896,38.899,4.949
20181009_09,-0.4,45.0,6.9,2.554,40.876,3.453
20181009_10,-0.8,47.0,7.6,3.019,39.916,3.013
20181009_11,-0.8,47.0,7.3,3.456,39.184,3.768
20181009_12,-1.3,49.0,4.6,2.632,42.113,2.756
20181009_13,-1.4,49.0,4.5,-0.29,52.202,1.725
20181009_14,-1.5,50.0,5.4,-0.63,53.236,1.777
20181009_15,-1.7,49.0,3.9,-0.044,50.916,2.358
20181009_16,-3.2,57.0,2.8,0.639,49.636,3.032
20181009_17,-1.8,52.0,2.5,1.285,50.22,4.192
20181009_18,-1.4,50.0,2.9,1.247,52.92,4.189
20181009_19,-1.1,49.0,4.3,1.201,53.257,4.4
20181009_20,-0.7,49.0,3.6,2.165,50.044,4.759
20181009_21,0.3,47.0,4.6,5.002,42.423,4.456
20181009_22,2.0,44.0,3.9,6.861,39.707,6.241
20181009_23,3.3,41.0,2.8,8.275,36.192,5.77
20181009_24,5.2,35.0,4.4,9.377,32.165,5.718
20181009_25,5.2,34.0,3.1,9.135,32.166,5.173
20181009_26,5.3,33.0,2.5,9.222,32.58,4.749
20181009_27,5.0,36.0,2.8,8.47,34.459,5.814
20181009_28,4.4,37.0,5.0,9.105,31.147,6.418
20181009_29,4.5,38.0,2.5,8.516,31.232,6.373
20181009_30,4.4,38.0,3.4,6.809,35.113,6.168
20181009_31,2.6,40.0,3.3,4.991,40.018,5.275
20181009_32,1.7,42.0,4.5,3.97,45.954,4.668
20181009_33,1.0,45.0,3.5,3.657,49.233,5.381
20181009_34,0.7,46.0,3.7,3.4,50.3,5.541
20181009_35,0.2,48.0,4.4,3.094,51.811,5.53
20181009_36,0.1,49.0,3.9,2.946,51.219,5.446
20181010_00,5.2,35.0,4.4,12.305,37.155,3.222
20181010_01,5.2,34.0,3.1,9.582,27.612,4.363
20181010_02,5.3,33.0,2.5,10.093,27.399,5.358
20181010_03,5.0,36.0,2.8,10.45,26.396,5.804
20181010_04,4.4,37.0,5.0,10.25,26.943,5.999
20181010_05,4.5,38.0,2.5,9.394,28.555,6.266
20181010_06,4.4,38.0,3.4,8.102,31.845,5.035
20181010_07,2.6,40.0,3.3,5.985,37.251,4.936
20181010_08,1.7,42.0,4.5,5.029,40.676,4.738
20181010_09,1.0,45.0,3.5,4.723,41.758,4.845
20181010_10,0.7,46.0,3.7,4.393,43.263,5.15
20181010_11,0.2,48.0,4.4,4.198,44.141,5.139
20181010_12,0.1,49.0,3.9,4.232,44.15,5.569
20181010_13,-0.3,52.0,6.0,3.706,45.867,4.933
20181010_14,,51.0,7.0,2.634,50.193,3.805
20181010_15,-0.2,51.0,5.2,2.11,52.47,3.244
20181010_16,-0.3,52.0,5.3,2.001,52.024,3.584
20181010_17,-0.7,54.0,7.1,1.683,53.309,3.382
20181010_18,-0.9,55.0,5.5,1.307,55.421,3.164
20181010_19,-1.1,57.0,6.3,-0.21,62.044,1.972
20181010_20,-0.6,55.0,4.8,1.155,56.911,2.377
20181010_21,,54.0,4.6,5.781,42.472,3.525
20181010_22,1.9,49.0,3.3,8.033,36.457,5.103
20181010_23,4.1,43.0,4.0,9.274,32.932,4.259
20181010_24,5.8,43.0,2.4,10.46,29.236,3.66
20181010_25,7.9,34.0,0.9,11.523,26.39,2.953
20181010_26,8.2,37.0,4.3,12.406,24.742,2.794
20181010_27,9.2,35.0,5.1,13.075,23.863,3.172
20181010_28,9.2,34.0,4.8,13.362,23.453,4.141
20181010_29,9.3,33.0,5.2,13.124,24.746,4.285
20181010_30,8.0,37.0,6.2,11.476,30.215,3.195
20181010_31,5.8,43.0,5.4,9.617,33.184,4.55
20181010_32,5.5,43.0,4.2,7.945,38.177,3.7
20181010_33,5.4,42.0,2.5,6.967,40.903,3.412
20181010_34,5.3,42.0,3.4,6.352,43.549,3.552
20181010_35,5.2,41.0,3.8,6.799,41.924,4.226
20181010_36,5.5,40.0,3.3,6.623,41.958,4.435
20181011_00,5.8,43.0,2.4,14.293,34.342,1.75
20181011_01,7.9,34.0,0.9,11.523,24.204,1.412
20181011_02,8.2,37.0,4.3,12.557,22.545,2.2
20181011_03,9.2,35.0,5.1,12.962,22.225,1.952
20181011_04,9.2,34.0,4.8,13.577,21.914,2.014
20181011_05,9.3,33.0,5.2,13.369,23.137,2.18
20181011_06,8.0,37.0,6.2,11.238,31.033,1.901
20181011_07,5.8,43.0,5.4,7.646,35.442,0.3
20181011_08,5.5,43.0,4.2,6.884,38.3,0.803
20181011_09,5.4,42.0,2.5,5.665,43.952,0.844
20181011_10,5.3,42.0,3.4,5.745,44.095,2.119
20181011_11,5.2,41.0,3.8,5.453,46.001,2.761
20181011_12,5.5,40.0,3.3,5.338,46.85,3.065
20181011_13,5.0,41.0,3.4,5.503,46.537,3.485
20181011_14,4.8,42.0,2.2,4.841,48.387,3.374
20181011_15,4.6,42.0,2.5,4.613,48.826,3.226
20181011_16,5.1,40.0,1.3,4.852,47.718,2.898
20181011_17,4.7,41.0,1.6,5.059,46.92,2.565
20181011_18,4.1,43.0,2.4,4.781,47.763,2.999
20181011_19,4.6,41.0,0.5,4.366,49.033,2.999
20181011_20,4.9,40.0,1.3,4.087,50.493,2.97
20181011_21,6.2,37.0,,8.683,37.418,2.253
20181011_22,8.4,34.0,0.7,10.252,33.502,0.676
20181011_23,9.7,35.0,0.9,11.314,31.072,1.894
20181011_24,,,,12.132,28.705,2.524
20181011_25,11.3,30.0,1.5,12.91,26.165,2.49
20181011_26,11.1,31.0,1.2,13.699,24.031,2.815
20181011_27,10.9,31.0,2.4,14.301,22.581,2.941
20181011_28,10.7,32.0,3.2,14.733,21.209,2.921
20181011_29,9.2,37.0,3.6,14.427,24.724,4.333
20181011_30,7.4,45.0,3.6,11.833,37.257,3.196
20181011_31,6.2,53.0,3.4,7.784,47.91,0.877
20181011_32,5.9,54.0,2.4,7.263,48.247,0.883
20181011_33,5.7,56.0,2.7,6.882,49.28,0.967
20181011_34,5.6,57.0,2.5,6.424,51.572,0.979
20181011_35,5.8,57.0,2.6,5.965,54.012,0.98
20181011_36,5.4,60.0,2.5,5.572,56.154,1.159
20181012_00,,,,16.416,35.613,1.585
20181012_01,11.3,30.0,1.5,12.654,29.491,3.356
20181012_02,11.1,31.0,1.2,13.39,27.554,3.543
20181012_03,10.9,31.0,2.4,14.108,27.753,3.284
20181012_04,10.7,32.0,3.2,13.862,32.211,4.284
20181012_05,9.2,37.0,3.6,13.113,37.437,3.842
20181012_06,7.4,45.0,3.6,11.675,43.752,3.409
20181012_07,6.2,53.0,3.4,8.023,54.538,1.091
20181012_08,5.9,54.0,2.4,7.445,56.286,1.01
20181012_09,5.7,56.0,2.7,7.042,58.233,0.993
20181012_10,5.6,57.0,2.5,6.511,61.104,0.967
20181012_11,5.8,57.0,2.6,6.126,63.367,1.325
20181012_12,5.4,60.0,2.5,5.792,64.913,1.502
20181012_13,5.1,61.0,2.1,5.381,65.668,1.628
20181012_14,5.2,61.0,1.7,4.928,65.307,1.275
20181012_15,4.6,65.0,2.4,4.726,65.105,0.847
20181012_16,4.7,65.0,2.6,4.309,66.294,1.036
20181012_17,5.0,61.0,1.9,4.116,66.458,1.669
20181012_18,4.7,61.0,1.7,3.933,68.185,2.602
20181012_19,4.2,62.0,0.9,4.22,66.002,3.022
20181012_20,5.0,60.0,0.6,4.624,65.815,3.057
20181012_21,6.8,55.0,1.7,9.598,47.939,2.133
20181012_22,9.2,46.0,2.4,11.375,42.18,0.686
20181012_23,9.1,47.0,0.9,12.755,37.66,1.231
20181012_24,,,,13.64,35.546,2.125
20181012_25,11.4,44.0,1.9,14.619,32.795,2.083
20181012_26,12.4,43.0,3.0,15.545,31.119,2.283
20181012_27,13.5,37.0,2.0,16.374,29.586,2.566
20181012_28,13.6,35.0,1.8,16.994,27.112,2.77
20181012_29,11.5,46.0,2.2,17.114,23.89,3.61
20181012_30,8.8,56.0,4.6,13.425,46.605,3.05
20181012_31,7.3,62.0,5.4,9.419,60.964,0.891
20181012_32,6.9,65.0,4.3,8.75,63.642,0.817
20181012_33,6.7,69.0,4.5,8.362,64.094,0.948
20181012_34,6.4,72.0,4.1,8.069,64.115,0.828
20181012_35,6.3,73.0,3.1,7.628,64.991,1.001
20181012_36,6.5,71.0,3.3,7.259,64.132,0.919
20181013_00,,,,17.127,40.165,1.462
20181013_01,11.4,44.0,1.9,12.896,36.683,3.194
20181013_02,12.4,43.0,3.0,13.596,36.557,2.948
20181013_03,13.5,37.0,2.0,14.366,35.825,2.417
20181013_04,13.6,35.0,1.8,15.172,32.191,2.424
20181013_05,11.5,46.0,2.2,15.417,31.717,3.479
20181013_06,8.8,56.0,4.6,12.44,48.457,3.47
20181013_07,7.3,62.0,5.4,8.499,65.254,1.075
20181013_08,6.9,65.0,4.3,7.835,69.52,1.047
20181013_09,6.7,69.0,4.5,7.374,72.379,1.015
20181013_10,6.4,72.0,4.1,7.073,73.489,0.994
20181013_11,6.3,73.0,3.1,6.845,73.178,1.125
20181013_12,6.5,71.0,3.3,6.63,72.482,1.215
20181013_13,6.9,68.0,2.1,6.365,70.947,0.688
20181013_14,6.0,75.0,2.2,6.419,66.196,1.307
20181013_15,6.2,72.0,0.8,6.591,62.386,2.018
20181013_16,5.7,75.0,1.6,6.57,60.776,2.37
20181013_17,5.5,76.0,1.8,6.155,60.708,2.301
20181013_18,6.4,71.0,0.7,6.846,58.042,3.396
20181013_19,6.6,69.0,1.0,6.712,57.533,3.219
20181013_20,6.6,68.0,2.3,6.372,57.611,2.874
20181013_21,7.2,60.0,2.5,11.841,40.958,1.908
20181013_22,8.9,51.0,2.2,13.286,37.654,1.13
20181013_23,10.5,50.0,1.0,15.529,32.885,1.161
20181013_24,,,,16.71,31.104,1.604
20181013_25,14.6,35.0,2.3,17.282,30.381,2.772
20181013_26,14.5,42.0,1.3,17.916,28.119,2.4
20181013_27,14.1,44.0,1.2,18.344,26.604,2.612
20181013_28,13.6,41.0,2.6,18.095,26.985,2.518
20181013_29,12.2,50.0,3.8,17.981,28.246,2.658
20181013_30,10.4,64.0,2.1,14.921,45.803,2.013
20181013_31,9.5,68.0,4.7,12.058,53.701,0.752
20181013_32,9.7,62.0,4.0,10.472,58.591,0.818
20181013_33,9.6,58.0,2.3,9.94,59.533,0.985
20181013_34,8.8,67.0,3.1,9.581,59.97,1.181
20181013_35,8.9,66.0,3.9,9.131,62.843,0.96
20181013_36,8.3,72.0,4.2,8.641,65.791,1.097
20181014_00,,,,18.526,43.066,1.118
20181014_01,14.6,35.0,2.3,15.973,36.13,1.526
20181014_02,14.5,42.0,1.3,16.516,35.898,2.296
20181014_03,14.1,44.0,1.2,16.903,35.318,2.317
20181014_04,13.6,41.0,2.6,17.122,34.634,2.405
20181014_05,12.2,50.0,3.8,16.775,39.326,3.842
20181014_06,10.4,64.0,2.1,14.09,55.477,2.729
20181014_07,9.5,68.0,4.7,11.897,64.934,0.822
20181014_08,9.7,62.0,4.0,10.38,70.097,0.623
20181014_09,9.6,58.0,2.3,10.819,66.336,0.625
20181014_10,8.8,67.0,3.1,9.755,70.009,0.557
20181014_11,8.9,66.0,3.9,10.708,64.105,1.075
20181014_12,8.3,72.0,4.2,10.17,65.962,0.758
20181014_13,9.0,69.0,2.9,10.429,65.029,1.553
20181014_14,8.9,66.0,2.3,10.72,63.151,1.576
20181014_15,8.5,69.0,0.5,10.414,63.81,1.957
20181014_16,8.2,73.0,2.1,10.819,61.049,2.849
20181014_17,7.7,77.0,1.4,10.25,62.573,3.882
20181014_18,7.1,82.0,0.7,10.294,58.289,4.169
20181014_19,6.9,80.0,3.3,9.389,58.055,4.17
20181014_20,6.2,86.0,0.5,9.489,51.52,4.435
20181014_21,6.1,94.0,3.2,9.949,47.556,4.229
20181014_22,5.8,95.0,4.3,10.896,44.675,3.366
20181014_23,5.6,95.0,5.1,11.636,46.331,1.365
20181014_24,,,,12.519,53.99,1.529
20181014_25,5.5,96.0,5.6,12.814,57.712,2.402
20181014_26,5.4,97.0,5.2,13.0,57.341,2.351
20181014_27,5.3,97.0,5.5,13.336,55.02,2.787
20181014_28,5.1,97.0,6.5,12.798,54.936,3.356
20181014_29,5.1,97.0,6.2,11.946,58.63,3.081
20181014_30,5.0,97.0,4.1,10.917,64.724,2.291
20181014_31,5.2,98.0,2.0,10.001,70.546,1.091
20181014_32,5.3,98.0,2.4,9.474,73.655,0.504
20181014_33,5.3,98.0,2.1,7.91,81.516,0.535
20181014_34,4.7,98.0,3.5,7.114,83.827,0.644
20181014_35,4.5,98.0,3.0,6.874,83.729,0.392
20181014_36,4.4,98.0,5.1,6.418,84.045,0.328
20181015_00,,,,11.061,72.756,0.986
20181015_01,5.5,96.0,5.6,9.736,76.567,2.268
20181015_02,5.4,97.0,5.2,9.46,80.318,2.309
20181015_03,5.3,97.0,5.5,9.327,81.609,3.308
20181015_04,5.1,97.0,6.5,9.274,82.495,3.15
20181015_05,5.1,97.0,6.2,9.166,83.205,3.119
20181015_06,5.0,97.0,4.1,9.256,80.959,2.188
20181015_07,5.2,98.0,2.0,9.133,81.927,1.394
20181015_08,5.3,98.0,2.4,8.235,85.724,0.919
20181015_09,5.3,98.0,2.1,8.683,79.89,1.906
20181015_10,4.7,98.0,3.5,8.887,78.503,1.75
20181015_11,4.5,98.0,3.0,8.834,77.968,1.773
20181015_12,4.4,98.0,5.1,8.697,77.823,1.73
20181015_13,4.6,97.0,3.3,8.934,64.19,2.737
20181015_14,4.6,96.0,3.1,8.511,50.114,3.975
20181015_15,4.5,94.0,3.7,8.081,48.898,3.759
20181015_16,4.5,94.0,3.1,7.293,60.88,4.043
20181015_17,4.6,86.0,4.4,6.496,61.897,4.055
20181015_18,4.3,72.0,5.3,4.963,61.543,3.303
20181015_19,4.7,61.0,4.8,3.884,59.08,3.065
20181015_20,4.9,67.0,5.2,3.838,53.685,3.009
20181015_21,4.9,64.0,4.2,7.56,40.744,3.026
20181015_22,7.1,59.0,3.4,8.831,36.767,3.098
20181015_23,9.0,49.0,2.0,10.127,33.662,1.253
20181015_24,,,,11.548,31.962,1.754
20181015_25,10.7,62.0,2.0,12.981,29.025,2.448
20181015_26,10.2,58.0,2.9,13.868,23.472,2.426
20181015_27,11.3,52.0,2.0,14.302,23.065,2.139
20181015_28,10.9,51.0,3.9,14.624,24.051,1.943
20181015_29,9.9,51.0,5.7,14.536,24.657,2.97
20181015_30,8.7,51.0,5.3,12.269,32.777,2.339
20181015_31,6.9,56.0,5.2,8.377,45.919,1.564
20181015_32,6.8,55.0,4.4,7.47,48.622,0.725
20181015_33,6.4,56.0,3.2,6.906,49.411,0.357
20181015_34,7.3,28.0,4.1,6.379,49.447,1.51
20181015_35,6.8,28.0,4.0,5.723,48.472,2.229
20181015_36,6.1,28.0,3.7,4.956,49.088,2.934
20181016_00,,,,15.886,46.938,0.859
20181016_01,10.7,62.0,2.0,13.396,39.026,0.638
20181016_02,10.2,58.0,2.9,13.98,36.793,1.035
20181016_03,11.3,52.0,2.0,14.297,35.406,1.483
20181016_04,10.9,51.0,3.9,14.427,35.046,1.514
20181016_05,9.9,51.0,5.7,14.523,32.979,0.904
20181016_06,8.7,51.0,5.3,12.571,44.108,1.232
20181016_07,6.9,56.0,5.2,9.928,50.495,1.345
20181016_08,6.8,55.0,4.4,8.942,56.156,1.014
20181016_09,6.4,56.0,3.2,8.513,49.181,2.221
20181016_10,7.3,28.0,4.1,8.086,29.352,3.098
20181016_11,6.8,28.0,4.0,7.06,27.856,2.979
20181016_12,6.1,28.0,3.7,5.649,32.075,2.644
20181016_13,5.3,29.0,4.1,5.259,33.176,3.176
20181016_14,4.7,27.0,4.0,6.433,28.277,4.865
20181016_15,4.1,26.0,4.4,5.568,28.603,4.569
20181016_16,3.0,29.0,5.4,4.848,29.145,4.228
20181016_17,2.5,28.0,4.7,3.934,31.03,3.645
20181016_18,1.6,30.0,4.5,2.645,34.254,3.024
20181016_19,2.0,27.0,4.3,1.89,36.384,2.6
20181016_20,3.2,24.0,2.6,1.766,37.885,2.551
20181016_21,4.5,26.0,2.4,6.369,28.766,2.457
20181016_22,5.8,26.0,2.5,8.061,26.518,2.112
20181016_23,6.9,26.0,3.2,9.404,25.08,1.034
20181016_24,8.2,20.0,2.4,10.542,24.59,1.048
20181016_25,8.8,20.0,0.8,11.706,24.167,1.685
20181016_26,10.1,18.0,1.4,12.315,23.063,1.704
20181016_27,10.4,19.0,1.9,12.663,22.176,1.134
20181016_28,9.8,21.0,1.0,12.938,21.182,1.159
20181016_29,10.1,25.0,3.9,12.832,20.803,1.375
20181016_30,8.6,28.0,0.8,10.302,31.387,1.415
20181016_31,5.7,37.0,3.7,7.371,33.634,1.429
20181016_32,5.3,38.0,3.9,6.324,36.556,0.613
20181016_33,5.1,36.0,4.3,5.649,34.974,0.471
20181016_34,5.1,36.0,2.9,4.947,36.488,0.95
20181016_35,4.9,36.0,1.6,4.388,37.099,1.673
20181016_36,3.8,39.0,3.4,3.67,37.386,2.238
20181017_00,8.2,20.0,2.4,14.035,30.796,0.931
20181017_01,8.8,20.0,0.8,11.033,18.954,0.632
20181017_02,10.1,18.0,1.4,11.933,17.248,1.173
20181017_03,10.4,19.0,1.9,12.532,15.384,0.884
20181017_04,9.8,21.0,1.0,13.208,14.704,1.342
20181017_05,10.1,25.0,3.9,13.346,14.985,1.453
20181017_06,8.6,28.0,0.8,10.404,25.706,1.276
20181017_07,5.7,37.0,3.7,7.831,26.123,0.819
20181017_08,5.3,38.0,3.9,6.497,36.848,0.951
20181017_09,5.1,36.0,4.3,5.863,36.667,0.662
20181017_10,5.1,36.0,2.9,5.292,37.037,1.295
20181017_11,4.9,36.0,1.6,4.842,36.779,1.149
20181017_12,3.8,39.0,3.4,4.44,35.034,2.058
20181017_13,5.0,36.0,1.3,4.022,33.698,2.76
20181017_14,2.3,33.0,2.3,3.563,34.423,2.789
20181017_15,1.9,41.0,4.0,3.056,34.907,2.616
20181017_16,0.5,47.0,3.9,2.308,36.232,2.098
20181017_17,0.7,39.0,4.2,1.751,37.373,1.445
20181017_18,-0.5,41.0,2.7,1.296,39.84,1.106
20181017_19,0.2,34.0,3.0,0.781,43.449,1.194
20181017_20,2.0,31.0,2.2,0.741,43.884,1.247
20181017_21,6.3,23.0,3.5,6.053,31.239,1.781
20181017_22,7.2,23.0,3.1,7.893,28.395,0.68
20181017_23,9.4,24.0,3.0,9.3,32.066,0.721
20181017_24,9.9,20.0,2.3,10.279,33.212,1.899
20181017_25,10.6,20.0,2.0,10.87,32.873,1.505
20181017_26,10.9,17.0,2.1,11.768,29.505,1.576
20181017_27,11.3,17.0,2.5,12.197,28.993,1.591
20181017_28,10.7,16.0,1.5,12.437,28.7,1.791
20181017_29,10.2,18.0,1.3,12.01,31.45,3.305
20181017_30,7.2,33.0,2.7,9.471,41.637,2.341
20181017_31,6.1,36.0,4.0,6.615,49.606,0.867
20181017_32,5.8,37.0,3.5,7.046,47.237,0.688
20181017_33,6.0,37.0,3.0,6.908,47.015,0.668
20181017_34,5.5,38.0,2.1,6.341,47.984,0.87
20181017_35,5.6,36.0,0.6,4.967,52.738,0.981
20181017_36,6.0,35.0,1.0,4.888,54.812,1.234
20181018_00,9.9,20.0,2.3,13.841,31.942,0.557
20181018_01,10.6,20.0,2.0,11.173,22.246,1.936
20181018_02,10.9,17.0,2.1,12.032,20.656,2.204
20181018_03,11.3,17.0,2.5,12.457,20.713,1.695
20181018_04,10.7,16.0,1.5,12.845,21.105,1.681
20181018_05,10.2,18.0,1.3,12.733,21.373,1.214
20181018_06,7.2,33.0,2.7,10.169,30.732,1.007
20181018_07,6.1,36.0,4.0,7.236,47.404,0.86
20181018_08,5.8,37.0,3.5,6.341,52.363,0.721
20181018_09,6.0,37.0,3.0,5.735,56.188,0.846
20181018_10,5.5,38.0,2.1,5.432,56.123,0.71
20181018_11,5.6,36.0,0.6,5.214,54.336,0.942
