Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20181005_27,20.2,14.0,3.6,19.033,14.192,5.236
20181005_28,20.5,13.0,5.5,18.872,14.023,5.489
20181005_29,20.0,13.0,5.6,18.364,14.402,5.6
20181005_30,19.3,12.0,5.8,17.435,15.763,4.618
20181005_31,17.6,14.0,4.2,15.399,16.916,3.074
20181005_32,16.3,16.0,1.2,14.954,17.806,3.474
20181005_33,14.3,20.0,2.0,11.776,22.706,0.973
20181005_34,12.3,31.0,1.3,11.03,23.841,0.747
20181005_35,10.2,40.0,1.4,10.639,24.57,0.988
20181005_36,9.8,37.0,2.7,10.541,24.686,1.499
20181006_00,18.3,20.0,3.1,22.59,26.4,1.968
20181006_01,18.9,16.0,4.3,19.413,15.73,3.91
20181006_02,19.8,16.0,5.3,20.363,14.787,6.405
20181006_03,20.2,14.0,3.6,20.76,14.252,6.545
20181006_04,20.5,13.0,5.5,20.694,13.912,6.67
20181006_05,20.0,13.0,5.6,20.349,13.496,6.211
20181006_06,19.3,12.0,5.8,19.4,14.344,4.518
20181006_07,17.6,14.0,4.2,16.496,15.547,2.84
20181006_08,16.3,16.0,1.2,16.2,15.623,3.519
20181006_09,14.3,20.0,2.0,15.063,17.256,3.503
20181006_10,12.3,31.0,1.3,15.359,16.707,4.447
20181006_11,10.2,40.0,1.4,13.856,18.392,3.336
20181006_12,9.8,37.0,2.7,11.548,21.143,1.128
20181006_13,9.1,40.0,2.6,10.413,23.071,1.176
20181006_14,8.6,43.0,1.7,10.243,22.788,1.154
20181006_15,8.1,41.0,1.4,10.026,23.536,1.039
20181006_16,7.2,49.0,0.9,9.387,24.827,0.835
20181006_17,6.8,45.0,1.4,8.887,24.732,0.767
20181006_18,6.9,46.0,1.1,8.467,24.601,1.281
20181006_19,6.3,49.0,1.7,8.412,23.322,1.557
20181006_20,7.6,42.0,2.5,9.557,25.037,2.644
20181006_21,14.2,22.0,3.9,12.842,22.063,4.272
20181006_22,16.4,18.0,4.5,14.544,20.122,5.728
20181006_23,,,,16.252,19.354,6.584
20181006_24,,,,17.239,18.708,6.986
20181006_25,19.7,11.0,6.7,18.244,17.075,6.946
20181006_26,20.6,11.0,6.9,19.067,15.534,6.682
20181006_27,21.1,11.0,5.0,19.528,15.355,6.742
20181006_28,21.6,10.0,5.5,19.743,15.363,6.212
20181006_29,21.7,10.0,6.6,19.67,15.56,5.718
20181006_30,21.1,10.0,3.8,18.803,16.974,3.828
20181006_31,18.8,14.0,1.1,15.018,19.909,1.913
20181006_32,14.7,27.0,0.9,13.051,23.151,1.536
20181006_33,12.5,34.0,0.9,12.293,24.582,1.426
20181006_34,11.7,34.0,1.5,11.565,25.992,1.192
20181006_35,11.3,35.0,1.4,11.096,26.805,1.006
20181006_36,9.5,42.0,1.9,10.932,27.739,1.155
20181007_00,,,,21.759,25.838,5.072
20181007_01,19.7,11.0,6.7,19.443,14.199,6.048
20181007_02,20.6,11.0,6.9,20.251,14.041,6.788
20181007_03,21.1,11.0,5.0,20.657,13.618,6.632
20181007_04,21.6,10.0,5.5,20.829,14.173,6.223
20181007_05,21.7,10.0,6.6,20.46,14.211,5.615
20181007_06,21.1,10.0,3.8,19.558,16.488,2.928
20181007_07,18.8,14.0,1.1,16.872,16.859,2.452
20181007_08,14.7,27.0,0.9,14.064,20.716,1.487
20181007_09,12.5,34.0,0.9,13.25,22.308,1.378
20181007_10,11.7,34.0,1.5,12.776,23.969,1.148
20181007_11,11.3,35.0,1.4,12.615,24.467,1.439
20181007_12,9.5,42.0,1.9,12.49,24.651,1.717
20181007_13,9.1,42.0,0.6,12.123,26.065,1.907
20181007_14,9.1,42.0,2.4,11.395,28.197,1.655
20181007_15,8.7,44.0,2.0,10.877,30.426,1.397
20181007_16,8.9,42.0,2.4,9.998,33.136,0.765
20181007_17,8.7,44.0,2.3,9.559,34.091,1.353
20181007_18,8.2,47.0,1.2,9.159,35.271,0.87
20181007_19,7.5,53.0,1.0,8.939,35.9,0.216
20181007_20,7.9,52.0,0.7,8.955,39.808,0.377
20181007_21,14.7,26.0,3.1,12.059,35.164,1.327
20181007_22,17.1,20.0,4.2,14.132,31.143,0.328
20181007_23,18.2,18.0,3.8,15.931,26.026,0.929
20181007_24,19.3,16.0,3.3,17.515,22.995,1.961
20181007_25,20.0,16.0,3.9,18.018,23.338,2.468
20181007_26,21.0,14.0,3.3,18.595,23.103,3.049
20181007_27,21.6,15.0,5.0,19.261,21.218,3.442
20181007_28,21.0,15.0,5.3,19.62,20.131,3.366
20181007_29,21.5,15.0,3.8,19.691,19.556,2.926
20181007_30,20.3,17.0,2.3,19.024,21.255,3.121
20181007_31,18.8,20.0,1.3,18.206,22.484,4.083
20181007_32,17.8,23.0,1.3,17.87,23.752,4.424
20181007_33,17.2,25.0,2.1,15.514,31.611,6.527
20181007_34,16.3,26.0,5.5,14.287,36.025,6.621
20181007_35,13.3,43.0,4.5,13.428,37.184,4.917
20181007_36,11.8,49.0,3.4,11.843,41.515,6.206
20181008_00,19.3,16.0,3.3,22.329,28.353,3.836
20181008_01,20.0,16.0,3.9,19.93,17.748,5.422
20181008_02,21.0,14.0,3.3,20.679,17.056,5.834
20181008_03,21.6,15.0,5.0,21.228,16.343,5.806
20181008_04,21.0,15.0,5.3,20.856,16.399,4.085
20181008_05,21.5,15.0,3.8,20.16,20.068,3.572
20181008_06,20.3,17.0,2.3,19.762,19.139,5.292
20181008_07,18.8,20.0,1.3,18.67,20.989,1.918
20181008_08,17.8,23.0,1.3,18.149,25.247,1.92
20181008_09,17.2,25.0,2.1,15.444,29.493,7.142
20181008_10,16.3,26.0,5.5,14.403,33.696,6.108
20181008_11,13.3,43.0,4.5,13.478,36.499,7.139
20181008_12,11.8,49.0,3.4,11.961,46.545,6.639
20181008_13,11.3,53.0,1.1,10.84,53.032,5.491
20181008_14,11.4,52.0,1.0,12.006,42.174,2.261
20181008_15,10.2,57.0,1.8,11.987,42.461,3.152
20181008_16,9.7,54.0,2.0,11.726,37.344,3.254
20181008_17,9.2,58.0,1.2,9.038,37.628,2.65
20181008_18,8.8,56.0,1.1,9.559,34.888,3.714
20181008_19,9.0,47.0,1.2,9.632,34.81,5.036
20181008_20,9.4,37.0,2.5,9.264,37.801,5.236
20181008_21,10.0,34.0,3.1,10.577,33.821,6.158
20181008_22,11.7,30.0,1.9,11.614,29.337,7.439
20181008_23,13.0,25.0,2.4,12.883,25.131,7.485
20181008_24,13.1,24.0,5.1,13.8,23.351,6.728
20181008_25,13.8,22.0,4.1,14.244,21.164,7.287
20181008_26,13.3,24.0,2.9,14.28,20.575,7.263
20181008_27,14.4,24.0,1.5,14.232,20.715,6.964
20181008_28,15.0,17.0,5.1,13.971,20.781,6.877
20181008_29,14.5,17.0,4.4,13.401,22.087,6.673
20181008_30,13.5,19.0,3.5,12.388,23.262,6.007
20181008_31,11.6,23.0,1.8,11.315,23.716,5.924
20181008_32,10.3,26.0,1.2,10.289,25.54,4.298
20181008_33,9.4,29.0,1.5,8.606,29.202,2.66
20181008_34,7.4,40.0,0.4,7.376,32.163,1.48
20181008_35,6.3,44.0,0.8,7.041,33.267,1.335
20181008_36,5.8,46.0,1.1,7.197,33.634,1.752
20181009_00,13.1,24.0,5.1,16.599,33.293,3.951
20181009_01,13.8,22.0,4.1,13.452,23.912,6.055
20181009_02,13.3,24.0,2.9,13.468,23.049,6.697
20181009_03,14.4,24.0,1.5,13.531,23.178,6.704
20181009_04,15.0,17.0,5.1,13.198,22.487,7.099
20181009_05,14.5,17.0,4.4,12.494,23.594,7.508
20181009_06,13.5,19.0,3.5,11.64,23.275,6.682
20181009_07,11.6,23.0,1.8,10.58,23.841,5.605
20181009_08,10.3,26.0,1.2,9.92,25.576,4.116
20181009_09,9.4,29.0,1.5,9.086,28.127,3.137
20181009_10,7.4,40.0,0.4,7.353,32.72,1.897
20181009_11,6.3,44.0,0.8,6.657,34.785,0.932
20181009_12,5.8,46.0,1.1,6.135,36.092,0.846
20181009_13,5.1,51.0,1.3,5.656,37.194,1.163
20181009_14,4.2,56.0,0.5,6.295,37.071,1.875
20181009_15,5.0,48.0,2.1,7.867,33.758,3.215
20181009_16,4.0,55.0,0.8,8.656,31.857,4.115
20181009_17,5.8,44.0,1.6,7.507,34.439,2.893
20181009_18,5.8,49.0,1.9,6.294,37.505,2.0
20181009_19,6.1,47.0,0.9,6.261,39.25,1.994
20181009_20,7.2,44.0,1.4,6.796,41.247,1.993
20181009_21,7.9,43.0,1.4,10.504,37.125,1.371
20181009_22,11.3,31.0,2.2,12.869,30.441,3.424
20181009_23,13.3,26.0,2.4,13.999,28.065,4.173
20181009_24,14.8,23.0,4.3,15.083,25.299,4.411
20181009_25,16.0,21.0,2.5,15.794,24.853,4.802
20181009_26,16.2,20.0,3.8,16.237,22.986,4.636
20181009_27,15.3,20.0,4.0,16.262,23.392,4.836
20181009_28,16.1,18.0,5.2,15.685,25.114,5.408
20181009_29,16.1,20.0,2.9,14.955,24.455,5.964
20181009_30,15.6,21.0,2.1,13.875,25.582,4.827
20181009_31,13.4,25.0,1.0,11.929,26.841,3.471
20181009_32,12.2,27.0,1.6,11.142,28.624,3.832
20181009_33,12.2,25.0,3.8,9.301,34.908,2.585
20181009_34,10.9,28.0,0.3,8.332,38.585,2.184
20181009_35,11.6,26.0,3.0,7.011,42.635,1.375
20181009_36,10.1,30.0,1.0,6.847,43.324,1.588
20181010_00,14.8,23.0,4.3,18.385,30.58,1.035
20181010_01,16.0,21.0,2.5,14.276,24.772,1.64
20181010_02,16.2,20.0,3.8,15.114,22.147,1.764
20181010_03,15.3,20.0,4.0,15.453,22.447,2.284
20181010_04,16.1,18.0,5.2,16.59,20.917,4.626
20181010_05,16.1,20.0,2.9,16.189,21.482,4.978
20181010_06,15.6,21.0,2.1,14.995,23.555,4.131
20181010_07,13.4,25.0,1.0,13.133,24.673,3.805
20181010_08,12.2,27.0,1.6,12.191,26.754,5.142
20181010_09,12.2,25.0,3.8,11.381,28.717,4.519
20181010_10,10.9,28.0,0.3,9.298,33.592,2.352
20181010_11,11.6,26.0,3.0,7.668,37.813,1.091
20181010_12,10.1,30.0,1.0,6.902,39.909,0.829
20181010_13,8.2,39.0,1.0,6.233,42.049,0.873
20181010_14,5.8,49.0,0.9,6.13,42.571,1.092
20181010_15,5.7,47.0,2.0,6.229,42.539,1.196
20181010_16,6.4,43.0,1.2,6.207,42.796,1.154
20181010_17,6.5,45.0,1.4,6.212,43.049,1.285
20181010_18,7.1,41.0,1.2,6.588,42.124,1.617
20181010_19,6.6,43.0,1.2,6.976,41.424,2.132
20181010_20,7.2,41.0,1.4,7.265,42.946,2.142
20181010_21,9.7,36.0,2.0,10.646,39.472,1.382
20181010_22,12.3,29.0,2.3,12.762,32.223,1.641
20181010_23,14.1,26.0,1.4,14.477,27.894,2.202
20181010_24,15.0,24.0,0.7,15.564,24.92,1.613
20181010_25,16.6,23.0,1.8,16.686,22.464,1.797
20181010_26,17.8,19.0,1.9,17.356,21.433,1.339
20181010_27,18.4,19.0,1.9,17.943,19.843,0.629
20181010_28,19.3,19.0,1.9,18.404,19.115,0.544
20181010_29,19.3,18.0,1.2,18.693,19.042,1.474
20181010_30,17.9,22.0,2.7,16.881,25.381,3.495
20181010_31,15.1,29.0,1.2,14.139,29.33,2.597
20181010_32,13.1,35.0,,12.571,31.837,1.869
20181010_33,10.6,45.0,0.7,12.392,32.044,2.386
20181010_34,10.1,44.0,1.9,12.09,31.755,2.38
20181010_35,9.3,49.0,1.5,11.954,31.466,2.67
20181010_36,7.7,55.0,0.8,11.675,32.362,2.768
20181011_00,15.0,24.0,0.7,19.323,29.929,1.06
20181011_01,16.6,23.0,1.8,15.746,23.598,1.092
20181011_02,17.8,19.0,1.9,16.923,21.555,0.743
20181011_03,18.4,19.0,1.9,17.806,19.705,1.544
20181011_04,19.3,19.0,1.9,18.362,19.47,1.89
20181011_05,19.3,18.0,1.2,18.458,19.271,1.521
20181011_06,17.9,22.0,2.7,16.358,26.388,1.978
20181011_07,15.1,29.0,1.2,14.141,26.31,2.304
20181011_08,13.1,35.0,,12.725,30.053,1.676
20181011_09,10.6,45.0,0.7,12.356,30.651,1.862
20181011_10,10.1,44.0,1.9,11.516,32.427,1.489
20181011_11,9.3,49.0,1.5,11.058,33.257,1.46
20181011_12,7.7,55.0,0.8,11.147,32.736,1.926
20181011_13,7.0,58.0,0.6,10.866,33.414,1.651
20181011_14,7.4,55.0,2.4,10.487,34.699,1.719
20181011_15,6.8,56.0,1.7,11.056,34.116,1.895
20181011_16,5.7,63.0,1.4,11.186,34.474,1.701
20181011_17,5.1,64.0,1.0,11.208,34.661,1.775
20181011_18,5.1,65.0,1.0,10.489,36.303,1.694
20181011_19,4.4,71.0,0.9,9.144,39.465,0.966
20181011_20,4.8,69.0,1.1,8.383,43.377,0.329
20181011_21,6.6,62.0,1.0,11.611,43.894,0.248
20181011_22,11.5,40.0,,13.175,34.503,0.62
20181011_23,13.8,34.0,1.0,14.367,32.591,1.035
20181011_24,,,,15.377,30.939,1.044
20181011_25,16.8,30.0,1.8,16.384,28.906,1.286
20181011_26,18.0,28.0,2.7,17.302,27.965,1.368
20181011_27,18.3,28.0,2.3,18.116,27.221,2.017
20181011_28,19.2,28.0,1.9,18.723,25.523,2.273
20181011_29,18.7,29.0,2.0,19.192,25.176,2.448
20181011_30,18.0,30.0,2.0,17.589,30.675,2.208
20181011_31,16.4,35.0,1.1,14.836,32.552,1.551
20181011_32,13.1,47.0,0.8,14.03,33.422,1.411
20181011_33,11.8,50.0,0.5,13.485,34.678,1.567
20181011_34,10.5,57.0,0.7,13.196,35.302,1.762
20181011_35,10.2,57.0,0.8,12.605,36.604,1.179
20181011_36,9.5,60.0,1.0,11.948,38.576,0.848
20181012_00,,,,20.501,34.548,1.618
20181012_01,16.8,30.0,1.8,16.433,34.979,2.504
20181012_02,18.0,28.0,2.7,17.005,34.638,2.763
20181012_03,18.3,28.0,2.3,17.467,33.404,2.116
20181012_04,19.2,28.0,1.9,18.195,30.922,2.041
20181012_05,18.7,29.0,2.0,18.841,29.898,2.21
20181012_06,18.0,30.0,2.0,17.412,36.899,2.013
20181012_07,16.4,35.0,1.1,14.832,37.653,1.566
20181012_08,13.1,47.0,0.8,14.154,38.598,1.382
20181012_09,11.8,50.0,0.5,13.633,40.123,1.231
20181012_10,10.5,57.0,0.7,13.038,41.872,1.157
20181012_11,10.2,57.0,0.8,12.422,43.573,0.777
20181012_12,9.5,60.0,1.0,11.831,45.459,0.574
20181012_13,8.9,62.0,1.3,11.364,46.023,1.157
20181012_14,8.0,67.0,1.6,10.873,47.304,0.751
20181012_15,7.6,69.0,0.8,10.271,49.189,0.543
20181012_16,7.1,72.0,1.4,9.956,50.498,0.618
20181012_17,6.6,74.0,1.1,9.58,52.176,0.521
20181012_18,6.4,76.0,1.8,9.077,54.028,0.523
20181012_19,6.1,76.0,1.5,9.071,53.605,0.585
20181012_20,7.1,71.0,2.0,9.134,55.401,0.56
20181012_21,8.7,67.0,1.5,13.044,50.882,0.757
20181012_22,12.3,53.0,1.1,14.564,43.886,0.734
20181012_23,15.1,41.0,1.2,15.871,42.039,0.589
20181012_24,,,,16.668,41.127,1.032
20181012_25,17.6,36.0,2.4,17.639,39.457,1.177
20181012_26,18.7,34.0,1.4,18.439,38.465,1.483
20181012_27,19.6,33.0,1.5,19.107,37.045,1.608
20181012_28,19.2,33.0,1.2,19.564,36.131,1.998
20181012_29,18.7,36.0,2.2,19.805,34.801,1.937
20181012_30,17.8,39.0,1.4,17.719,41.828,1.383
20181012_31,15.5,49.0,0.6,15.434,43.424,0.817
20181012_32,13.3,57.0,0.8,14.953,44.91,1.356
20181012_33,12.4,61.0,,14.598,45.792,1.482
20181012_34,11.5,64.0,0.4,14.35,46.393,1.544
20181012_35,11.5,63.0,1.8,13.691,48.008,1.054
20181012_36,10.8,68.0,1.5,13.587,48.029,1.338
20181013_00,,,,20.558,39.806,1.683
20181013_01,17.6,36.0,2.4,15.876,43.597,2.229
20181013_02,18.7,34.0,1.4,16.613,41.158,1.005
20181013_03,19.6,33.0,1.5,17.435,38.868,0.766
20181013_04,19.2,33.0,1.2,18.11,38.496,1.78
20181013_05,18.7,36.0,2.2,18.303,39.318,1.815
20181013_06,17.8,39.0,1.4,16.667,47.832,1.351
20181013_07,15.5,49.0,0.6,14.646,48.671,1.247
20181013_08,13.3,57.0,0.8,14.197,49.988,1.591
20181013_09,12.4,61.0,,13.542,52.067,1.178
20181013_10,11.5,64.0,0.4,12.958,54.148,0.885
20181013_11,11.5,63.0,1.8,12.901,54.362,1.519
20181013_12,10.8,68.0,1.5,12.511,55.488,1.034
20181013_13,10.5,70.0,1.2,12.06,56.642,0.823
20181013_14,9.7,74.0,0.7,11.775,57.149,0.836
20181013_15,8.9,78.0,1.6,11.226,58.699,0.34
20181013_16,8.5,79.0,1.6,10.887,59.066,0.62
20181013_17,8.7,79.0,1.8,11.149,57.035,0.873
20181013_18,9.0,77.0,1.7,10.854,57.227,0.529
20181013_19,8.7,79.0,1.3,10.968,55.374,0.402
20181013_20,8.8,78.0,1.4,10.404,59.984,0.552
20181013_21,11.3,71.0,0.8,13.586,57.935,0.491
20181013_22,13.3,63.0,0.8,15.573,47.713,0.831
20181013_23,15.4,56.0,1.7,17.542,42.237,0.486
20181013_24,,,,18.885,39.275,1.531
20181013_25,18.0,46.0,1.4,19.806,38.304,2.257
20181013_26,19.0,45.0,1.9,20.448,36.733,1.932
20181013_27,19.9,43.0,0.7,21.306,33.908,1.88
20181013_28,19.9,43.0,1.7,21.572,32.958,2.613
20181013_29,19.2,44.0,1.0,21.518,32.921,1.953
20181013_30,18.2,46.0,1.1,19.097,40.933,1.079
20181013_31,15.9,58.0,0.9,17.785,40.575,0.273
20181013_32,14.6,65.0,,17.843,41.173,0.995
20181013_33,14.9,63.0,1.1,17.559,41.606,1.143
20181013_34,14.6,65.0,1.1,16.874,42.647,1.835
20181013_35,14.4,66.0,1.5,17.043,42.17,1.866
20181013_36,14.2,70.0,0.5,15.478,46.166,1.304
20181014_00,,,,22.159,45.005,2.512
20181014_01,18.0,46.0,1.4,17.893,50.097,2.632
20181014_02,19.0,45.0,1.9,18.44,48.417,1.927
20181014_03,19.9,43.0,0.7,18.933,46.71,1.553
20181014_04,19.9,43.0,1.7,19.696,43.313,1.669
20181014_05,19.2,44.0,1.0,19.9,42.249,1.487
20181014_06,18.2,46.0,1.1,17.998,48.672,1.312
20181014_07,15.9,58.0,0.9,16.129,52.845,0.796
20181014_08,14.6,65.0,,15.179,56.57,0.736
20181014_09,14.9,63.0,1.1,16.501,52.588,1.47
20181014_10,14.6,65.0,1.1,16.251,53.154,1.36
20181014_11,14.4,66.0,1.5,15.974,53.819,0.942
20181014_12,14.2,70.0,0.5,14.952,56.95,0.47
20181014_13,13.7,73.0,0.8,14.974,57.437,0.56
20181014_14,13.3,76.0,0.8,14.787,57.217,0.916
20181014_15,13.7,71.0,0.9,14.033,58.456,1.318
20181014_16,13.5,75.0,0.9,13.674,60.311,0.679
20181014_17,13.0,82.0,0.9,12.839,62.715,1.128
20181014_18,12.7,83.0,0.8,12.721,62.409,1.188
20181014_19,12.3,82.0,0.8,12.9,60.246,1.319
20181014_20,12.9,79.0,0.8,12.446,59.886,1.383
20181014_21,13.0,78.0,1.1,15.398,54.578,0.835
20181014_22,13.3,85.0,1.1,16.217,52.211,0.413
20181014_23,14.1,83.0,1.5,16.521,45.987,1.735
20181014_24,,,,16.92,42.516,1.847
20181014_25,16.1,67.0,1.3,16.978,43.208,1.848
20181014_26,15.6,66.0,0.9,16.845,44.315,1.739
20181014_27,14.7,82.0,,16.702,43.181,1.258
20181014_28,14.0,86.0,1.0,15.921,48.623,1.616
20181014_29,13.5,90.0,0.8,14.419,60.767,1.545
20181014_30,13.4,91.0,0.6,13.4,70.106,1.1
20181014_31,13.1,90.0,1.2,12.9,75.051,0.411
20181014_32,12.9,90.0,0.6,12.845,75.403,0.189
20181014_33,12.7,94.0,1.1,12.807,74.748,0.228
20181014_34,12.1,95.0,0.9,12.396,75.141,0.206
20181014_35,11.6,95.0,0.6,11.302,76.706,0.357
20181014_36,12.0,90.0,0.7,10.675,77.198,0.655
20181015_00,,,,15.351,72.581,0.482
20181015_01,16.1,67.0,1.3,14.748,72.649,1.126
20181015_02,15.6,66.0,0.9,14.595,74.707,1.395
20181015_03,14.7,82.0,,14.517,76.778,0.777
20181015_04,14.0,86.0,1.0,13.66,83.513,0.408
20181015_05,13.5,90.0,0.8,13.261,86.365,1.064
20181015_06,13.4,91.0,0.6,12.75,88.712,0.85
20181015_07,13.1,90.0,1.2,12.509,89.201,1.006
20181015_08,12.9,90.0,0.6,12.242,90.102,0.509
20181015_09,12.7,94.0,1.1,11.868,90.587,0.562
20181015_10,12.1,95.0,0.9,11.309,87.588,0.998
20181015_11,11.6,95.0,0.6,11.358,79.788,0.963
20181015_12,12.0,90.0,0.7,10.717,83.391,0.454
20181015_13,11.6,93.0,0.3,10.739,80.906,0.526
20181015_14,11.8,96.0,0.6,11.885,82.286,0.693
20181015_15,11.3,94.0,1.2,12.413,78.749,1.022
20181015_16,11.5,95.0,0.6,12.916,72.373,1.073
20181015_17,11.4,94.0,1.0,12.695,62.101,2.057
20181015_18,11.0,95.0,0.5,11.599,50.224,3.3
20181015_19,11.7,82.0,1.7,10.688,42.318,3.421
20181015_20,13.1,65.0,1.4,10.382,41.457,3.305
20181015_21,13.0,64.0,1.1,12.604,37.62,3.129
20181015_22,13.4,57.0,0.9,14.491,32.35,2.684
20181015_23,14.7,49.0,1.5,15.35,28.277,1.26
20181015_24,,,,15.625,28.197,1.785
20181015_25,18.3,31.0,1.3,15.878,28.177,1.632
20181015_26,19.8,31.0,2.0,16.277,28.584,1.406
20181015_27,20.0,30.0,2.2,16.917,28.415,1.779
20181015_28,19.8,32.0,2.1,17.357,27.566,1.889
20181015_29,19.1,33.0,2.5,17.392,27.873,2.409
20181015_30,17.9,33.0,1.5,15.381,33.961,2.075
20181015_31,15.9,42.0,1.1,12.928,35.757,0.942
20181015_32,12.5,57.0,0.7,12.025,38.23,0.486
20181015_33,11.3,63.0,0.8,11.665,39.163,1.225
20181015_34,10.8,67.0,1.4,11.483,39.41,1.605
20181015_35,9.9,72.0,0.8,11.805,38.104,2.284
20181015_36,9.2,75.0,1.0,11.551,34.332,2.326
20181016_00,,,,20.984,44.556,0.414
20181016_01,18.3,31.0,1.3,17.544,41.567,0.806
20181016_02,19.8,31.0,2.0,18.171,39.12,0.712
20181016_03,20.0,30.0,2.2,18.462,37.427,0.332
20181016_04,19.8,32.0,2.1,18.842,35.689,0.496
20181016_05,19.1,33.0,2.5,18.797,35.724,0.636
20181016_06,17.9,33.0,1.5,17.009,42.748,1.911
20181016_07,15.9,42.0,1.1,14.752,45.108,0.559
20181016_08,12.5,57.0,0.7,13.718,48.813,0.652
20181016_09,11.3,63.0,0.8,13.468,51.014,1.559
20181016_10,10.8,67.0,1.4,12.588,55.759,1.722
20181016_11,9.9,72.0,0.8,12.001,58.468,1.767
20181016_12,9.2,75.0,1.0,11.412,60.002,1.491
20181016_13,8.8,78.0,0.5,10.898,53.839,1.293
20181016_14,8.5,81.0,2.8,10.771,25.119,2.171
20181016_15,8.3,82.0,1.1,10.375,24.857,2.454
20181016_16,7.6,85.0,,9.973,25.446,2.702
20181016_17,6.5,89.0,1.4,9.354,28.842,2.554
20181016_18,6.6,76.0,1.2,9.171,27.201,2.675
20181016_19,5.6,71.0,1.3,8.908,26.105,2.702
20181016_20,4.8,70.0,0.3,8.689,27.764,2.661
20181016_21,8.8,46.0,1.9,11.49,27.3,2.435
20181016_22,12.9,37.0,1.3,13.315,24.107,1.813
20181016_23,15.5,22.0,0.7,14.254,22.111,1.233
20181016_24,16.2,24.0,3.4,14.594,22.408,1.519
20181016_25,17.1,25.0,1.8,15.29,21.929,1.258
20181016_26,17.4,22.0,2.4,16.022,21.46,1.096
20181016_27,18.7,20.0,1.6,16.635,20.938,1.473
20181016_28,18.4,18.0,1.5,16.96,21.06,1.991
20181016_29,17.9,19.0,1.6,16.869,22.096,2.512
20181016_30,16.7,20.0,2.3,14.316,28.816,1.743
20181016_31,14.4,30.0,0.8,12.262,27.534,1.304
20181016_32,11.0,39.0,0.7,11.241,27.981,1.175
20181016_33,9.9,44.0,0.9,11.169,27.475,1.857
20181016_34,8.7,47.0,1.2,10.866,27.32,2.1
20181016_35,8.1,47.0,1.6,10.205,27.701,1.887
20181016_36,6.4,58.0,,9.641,28.587,1.851
20181017_00,16.2,24.0,3.4,19.582,27.419,0.5
20181017_01,17.1,25.0,1.8,15.207,22.699,1.43
20181017_02,17.4,22.0,2.4,15.741,22.318,1.399
20181017_03,18.7,20.0,1.6,16.237,20.486,0.699
20181017_04,18.4,18.0,1.5,16.934,19.02,1.238
20181017_05,17.9,19.0,1.6,16.988,19.921,1.787
20181017_06,16.7,20.0,2.3,14.401,28.459,1.872
20181017_07,14.4,30.0,0.8,12.033,30.589,0.918
20181017_08,11.0,39.0,0.7,11.091,33.409,0.633
20181017_09,9.9,44.0,0.9,10.694,33.084,1.137
20181017_10,8.7,47.0,1.2,10.581,32.408,1.32
20181017_11,8.1,47.0,1.6,10.488,31.981,1.346
20181017_12,6.4,58.0,,10.457,31.173,1.434
20181017_13,5.9,60.0,1.8,9.787,32.809,1.1
20181017_14,5.1,60.0,0.4,9.243,33.308,1.219
20181017_15,5.6,57.0,2.5,8.092,38.162,0.966
20181017_16,4.8,61.0,1.8,7.784,38.039,0.914
20181017_17,5.0,59.0,1.6,7.815,33.156,1.253
20181017_18,3.8,66.0,0.5,7.653,31.858,1.535
20181017_19,3.3,69.0,1.6,7.206,32.385,1.417
20181017_20,3.1,70.0,1.9,6.981,32.766,1.088
20181017_21,7.7,47.0,1.2,10.475,35.075,1.012
20181017_22,11.0,40.0,1.3,11.585,26.381,0.921
20181017_23,13.6,32.0,0.8,12.621,23.057,1.69
20181017_24,15.6,26.0,2.3,13.348,23.419,1.423
20181017_25,16.8,26.0,2.1,14.0,24.756,1.478
20181017_26,18.0,22.0,2.4,14.728,27.578,1.414
20181017_27,18.2,19.0,2.6,15.197,27.363,1.435
20181017_28,18.6,22.0,1.6,15.542,26.221,1.424
20181017_29,18.0,24.0,1.6,15.436,25.969,1.278
20181017_30,16.3,29.0,0.9,13.184,32.072,0.928
20181017_31,12.6,44.0,0.8,11.64,32.836,1.118
20181017_32,11.4,44.0,1.0,11.566,34.411,1.525
20181017_33,10.1,48.0,1.3,10.816,36.516,1.15
20181017_34,9.6,50.0,2.0,10.988,37.326,0.71
20181017_35,9.3,52.0,1.7,10.045,39.328,0.796
20181017_36,7.6,60.0,0.8,9.66,40.473,0.933
20181018_00,15.6,26.0,2.3,19.618,31.934,1.743
20181018_01,16.8,26.0,2.1,14.641,34.776,1.973
20181018_02,18.0,22.0,2.4,15.379,32.48,1.253
20181018_03,18.2,19.0,2.6,15.846,31.551,1.219
20181018_04,18.6,22.0,1.6,16.358,31.386,1.221
20181018_05,18.0,24.0,1.6,16.356,32.694,1.023
20181018_06,16.3,29.0,0.9,14.056,41.147,1.303
20181018_07,12.6,44.0,0.8,12.26,41.658,0.551
20181018_08,11.4,44.0,1.0,11.353,44.468,0.918
20181018_09,10.1,48.0,1.3,11.199,45.479,1.488
20181018_10,9.6,50.0,2.0,11.229,45.18,1.148
20181018_11,9.3,52.0,1.7,11.354,44.92,0.773
20181018_12,7.6,60.0,0.8,10.19,47.963,0.467
20181018_13,7.0,64.0,0.9,10.8,46.48,0.386
20181018_14,6.6,66.0,0.8,9.638,48.775,0.315
20181018_15,6.5,67.0,0.8,9.363,49.705,0.314
