Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20181005_27,20.8,14.0,3.2,19.307,12.286,4.575
20181005_28,20.2,12.0,6.2,19.171,11.769,4.723
20181005_29,20.5,12.0,3.7,18.802,11.968,4.646
20181005_30,19.9,11.0,5.5,18.126,12.748,4.275
20181005_31,18.6,12.0,2.6,17.38,13.591,3.981
20181005_32,18.2,12.0,1.3,16.873,14.661,3.643
20181005_33,17.9,13.0,4.0,16.392,15.484,3.307
20181005_34,17.3,14.0,2.0,15.989,15.965,3.15
20181005_35,16.7,14.0,2.7,15.55,16.388,2.677
20181005_36,11.9,29.0,0.7,14.62,17.465,1.75
20181006_00,17.5,16.0,6.5,22.079,27.753,4.034
20181006_01,18.7,17.0,3.2,18.44,16.953,3.58
20181006_02,19.6,14.0,4.8,20.206,12.612,4.177
20181006_03,20.8,14.0,3.2,20.736,12.537,4.213
20181006_04,20.2,12.0,6.2,21.065,11.745,4.766
20181006_05,20.5,12.0,3.7,20.807,11.292,5.029
20181006_06,19.9,11.0,5.5,20.277,10.974,4.417
20181006_07,18.6,12.0,2.6,19.361,11.052,4.005
20181006_08,18.2,12.0,1.3,18.646,12.029,3.621
20181006_09,17.9,13.0,4.0,17.712,13.525,2.729
20181006_10,17.3,14.0,2.0,16.804,15.02,1.898
20181006_11,16.7,14.0,2.7,15.557,16.578,1.075
20181006_12,11.9,29.0,0.7,14.226,18.092,0.552
20181006_13,9.1,42.0,0.7,13.263,18.741,0.714
20181006_14,8.1,52.0,0.8,13.977,17.35,1.06
20181006_15,7.9,48.0,0.9,13.995,17.017,1.365
20181006_16,7.1,52.0,1.0,12.924,18.383,0.575
20181006_17,7.8,40.0,1.4,12.192,19.222,0.458
20181006_18,12.5,21.0,1.6,12.26,18.015,0.836
20181006_19,8.7,38.0,0.8,13.424,15.514,1.618
20181006_20,8.9,42.0,0.6,13.108,17.406,1.022
20181006_21,14.0,28.0,1.9,14.218,18.11,0.932
20181006_22,16.4,22.0,1.8,15.628,14.832,1.929
20181006_23,18.0,19.0,1.2,16.839,14.094,3.191
20181006_24,19.5,16.0,2.2,17.858,13.941,3.097
20181006_25,20.0,13.0,2.5,18.707,13.13,3.229
20181006_26,20.5,14.0,1.3,19.461,12.475,3.36
20181006_27,21.4,14.0,3.6,20.199,11.886,3.4
20181006_28,21.8,13.0,3.7,20.498,11.971,3.692
20181006_29,21.7,12.0,2.5,20.549,12.368,3.552
20181006_30,21.2,14.0,1.4,20.161,13.265,3.338
20181006_31,18.3,20.0,1.0,19.172,14.003,2.576
20181006_32,16.0,24.0,1.2,18.153,15.237,1.799
20181006_33,15.0,29.0,1.0,17.955,15.61,1.956
20181006_34,12.8,38.0,1.1,17.682,16.553,2.164
20181006_35,13.7,35.0,2.3,17.057,17.524,1.695
20181006_36,11.1,46.0,1.1,16.463,18.326,1.43
20181007_00,19.5,16.0,2.2,23.339,26.815,1.39
20181007_01,20.0,13.0,2.5,18.996,16.787,1.75
20181007_02,20.5,14.0,1.3,20.074,12.924,1.987
20181007_03,21.4,14.0,3.6,20.927,11.389,2.108
20181007_04,21.8,13.0,3.7,21.666,11.044,2.172
20181007_05,21.7,12.0,2.5,21.724,11.343,3.305
20181007_06,21.2,14.0,1.4,21.141,11.829,3.07
20181007_07,18.3,20.0,1.0,20.151,12.781,2.708
20181007_08,16.0,24.0,1.2,18.995,14.289,1.586
20181007_09,15.0,29.0,1.0,18.262,15.031,1.066
20181007_10,12.8,38.0,1.1,17.713,15.866,0.853
20181007_11,13.7,35.0,2.3,17.18,17.031,1.024
20181007_12,11.1,46.0,1.1,16.442,18.019,0.636
20181007_13,9.4,57.0,0.5,15.51,19.245,0.805
20181007_14,8.9,60.0,,15.15,20.091,1.187
20181007_15,7.5,67.0,0.6,14.76,21.184,1.371
20181007_16,6.9,72.0,0.9,14.214,22.78,1.172
20181007_17,6.5,72.0,0.6,13.106,25.437,0.803
20181007_18,7.3,63.0,1.4,11.026,29.356,0.953
20181007_19,7.8,59.0,1.2,9.711,31.3,0.464
20181007_20,8.7,58.0,1.7,9.504,33.801,0.361
20181007_21,13.6,36.0,1.8,12.843,29.168,0.796
20181007_22,16.1,26.0,2.0,14.808,26.928,0.773
20181007_23,18.0,22.0,3.6,16.168,23.55,0.919
20181007_24,19.8,17.0,4.0,16.845,22.605,0.236
20181007_25,20.5,16.0,3.8,17.499,21.518,0.533
20181007_26,20.9,15.0,3.0,18.278,21.813,1.303
20181007_27,21.5,14.0,2.1,19.027,19.606,1.337
20181007_28,22.0,14.0,1.4,20.143,16.748,1.724
20181007_29,21.7,15.0,0.6,20.7,15.227,1.343
20181007_30,21.1,15.0,0.8,20.103,17.132,0.918
20181007_31,18.3,22.0,1.2,18.725,16.511,0.924
20181007_32,14.7,36.0,0.5,18.64,18.489,1.962
20181007_33,13.0,48.0,0.6,18.239,19.238,1.473
20181007_34,13.5,43.0,2.1,18.136,19.464,1.351
20181007_35,17.6,25.0,3.8,16.097,30.318,4.16
20181007_36,14.3,39.0,5.4,14.541,36.911,4.247
20181008_00,19.8,17.0,4.0,22.135,31.229,1.925
20181008_01,20.5,16.0,3.8,18.508,22.45,1.166
20181008_02,20.9,15.0,3.0,19.186,19.638,0.31
20181008_03,21.5,14.0,2.1,19.732,18.52,0.395
20181008_04,22.0,14.0,1.4,20.111,19.018,0.747
20181008_05,21.7,15.0,0.6,20.426,19.038,1.205
20181008_06,21.1,15.0,0.8,20.231,18.28,1.631
20181008_07,18.3,22.0,1.2,20.118,18.509,1.888
20181008_08,14.7,36.0,0.5,19.839,20.556,2.272
20181008_09,13.0,48.0,0.6,19.589,22.341,3.243
20181008_10,13.5,43.0,2.1,17.525,24.104,4.055
20181008_11,17.6,25.0,3.8,16.289,25.878,4.536
20181008_12,14.3,39.0,5.4,14.891,33.803,4.437
20181008_13,13.1,45.0,6.4,13.665,39.789,4.828
20181008_14,12.5,47.0,3.9,11.658,52.009,4.654
20181008_15,12.6,44.0,3.8,10.889,53.549,3.516
20181008_16,12.2,44.0,4.1,10.925,49.877,3.619
20181008_17,11.2,47.0,2.4,11.27,47.76,3.181
20181008_18,10.8,47.0,2.8,11.706,38.397,2.98
20181008_19,11.2,40.0,3.4,11.312,30.702,3.974
20181008_20,11.2,34.0,2.8,10.649,31.955,3.818
20181008_21,12.0,28.0,3.0,10.996,32.759,3.388
20181008_22,12.7,26.0,5.3,11.82,29.402,4.066
20181008_23,13.1,25.0,5.7,12.678,25.386,4.531
20181008_24,13.6,24.0,6.4,13.664,23.553,4.076
20181008_25,14.4,22.0,4.6,14.598,20.406,4.094
20181008_26,14.7,22.0,3.8,15.087,19.055,4.05
20181008_27,14.0,22.0,4.5,14.995,16.939,4.301
20181008_28,14.8,20.0,3.3,14.907,17.291,4.192
20181008_29,14.6,19.0,5.4,14.569,18.182,4.308
20181008_30,13.9,19.0,3.0,13.795,19.32,4.228
20181008_31,12.9,19.0,2.6,12.999,20.467,4.118
20181008_32,12.3,21.0,4.5,12.272,21.534,4.447
20181008_33,11.6,23.0,4.0,11.45,22.683,4.463
20181008_34,10.8,24.0,2.2,11.039,23.942,3.988
20181008_35,10.5,25.0,2.8,10.743,25.345,3.233
20181008_36,9.5,28.0,1.7,10.774,25.332,2.905
20181009_00,13.6,24.0,6.4,17.76,31.02,3.606
20181009_01,14.4,22.0,4.6,13.73,23.907,4.381
20181009_02,14.7,22.0,3.8,14.153,21.275,4.27
20181009_03,14.0,22.0,4.5,13.85,20.522,4.376
20181009_04,14.8,20.0,3.3,13.958,20.588,4.48
20181009_05,14.6,19.0,5.4,13.551,20.248,4.759
20181009_06,13.9,19.0,3.0,12.778,20.667,4.855
20181009_07,12.9,19.0,2.6,11.993,21.074,4.538
20181009_08,12.3,21.0,4.5,11.445,22.026,4.398
20181009_09,11.6,23.0,4.0,11.096,22.738,3.815
20181009_10,10.8,24.0,2.2,10.729,23.918,3.102
20181009_11,10.5,25.0,2.8,10.396,25.242,2.693
20181009_12,9.5,28.0,1.7,9.846,26.842,1.967
20181009_13,6.4,43.0,0.4,9.604,27.447,1.555
20181009_14,5.1,52.0,,9.431,28.079,1.415
20181009_15,4.1,58.0,0.7,9.213,28.815,1.334
20181009_16,3.6,63.0,0.3,8.792,29.456,1.443
20181009_17,4.9,64.0,1.0,8.868,29.125,1.595
20181009_18,7.7,45.0,3.4,9.088,29.201,1.287
20181009_19,7.4,46.0,1.1,8.912,30.424,0.904
20181009_20,8.4,40.0,1.7,8.923,32.579,0.723
20181009_21,9.6,35.0,0.9,10.963,29.169,1.446
20181009_22,11.5,30.0,3.0,12.087,27.779,2.126
20181009_23,13.4,27.0,2.9,13.115,27.672,2.51
20181009_24,14.2,24.0,1.7,13.878,27.313,2.399
20181009_25,15.2,23.0,3.0,14.883,24.982,2.284
20181009_26,15.5,22.0,0.8,15.49,22.792,2.202
20181009_27,16.0,19.0,3.7,15.36,23.065,1.757
20181009_28,16.7,18.0,3.3,15.891,22.969,2.837
20181009_29,16.2,18.0,3.2,14.964,25.233,2.21
20181009_30,15.7,19.0,2.3,14.666,26.006,1.918
20181009_31,13.8,25.0,1.2,14.1,23.809,3.143
20181009_32,13.1,26.0,1.5,12.668,26.019,3.279
20181009_33,9.8,41.0,0.8,11.942,27.574,3.35
20181009_34,11.5,31.0,2.6,11.412,29.055,3.024
20181009_35,11.9,26.0,1.7,11.151,29.705,2.439
20181009_36,11.8,26.0,1.8,10.603,31.179,1.971
20181010_00,14.2,24.0,1.7,17.954,32.361,1.767
20181010_01,15.2,23.0,3.0,13.555,26.434,1.961
20181010_02,15.5,22.0,0.8,14.714,23.14,2.364
20181010_03,16.0,19.0,3.7,15.423,21.693,2.085
20181010_04,16.7,18.0,3.3,16.424,19.803,2.6
20181010_05,16.2,18.0,3.2,16.494,19.891,2.413
20181010_06,15.7,19.0,2.3,16.034,20.485,2.125
20181010_07,13.8,25.0,1.2,14.95,21.503,2.049
20181010_08,13.1,26.0,1.5,14.275,23.137,3.062
20181010_09,9.8,41.0,0.8,13.378,24.913,3.118
20181010_10,11.5,31.0,2.6,12.664,26.247,3.484
20181010_11,11.9,26.0,1.7,11.959,28.13,2.933
20181010_12,11.8,26.0,1.8,11.511,28.643,2.878
20181010_13,11.4,27.0,1.9,10.862,30.076,1.904
20181010_14,10.2,31.0,1.0,10.116,31.951,1.343
20181010_15,7.4,44.0,0.6,10.349,31.449,1.514
20181010_16,4.8,57.0,0.8,9.901,32.483,1.193
20181010_17,4.3,63.0,0.9,9.321,33.995,0.638
20181010_18,7.7,41.0,1.9,9.155,34.473,0.508
20181010_19,7.9,40.0,0.8,8.972,34.888,0.331
20181010_20,7.3,45.0,1.3,8.994,36.129,0.496
20181010_21,11.2,30.0,2.9,10.799,32.828,1.032
20181010_22,12.9,29.0,2.3,11.88,30.395,1.032
20181010_23,13.9,25.0,4.1,13.202,28.088,1.427
20181010_24,14.7,23.0,1.4,14.122,26.625,1.437
20181010_25,15.6,22.0,2.7,14.783,25.426,1.353
20181010_26,16.7,20.0,1.2,15.505,24.722,1.049
20181010_27,17.3,20.0,1.6,16.138,23.302,0.455
20181010_28,17.4,20.0,1.5,16.722,22.003,0.178
20181010_29,17.9,19.0,1.8,17.129,21.379,0.756
20181010_30,16.8,23.0,2.3,16.608,23.202,1.496
20181010_31,14.7,29.0,2.6,15.288,24.443,1.427
20181010_32,13.3,33.0,2.0,14.198,26.374,1.311
20181010_33,12.5,36.0,1.9,13.63,26.966,1.566
20181010_34,11.0,43.0,1.8,12.442,28.034,1.106
20181010_35,10.3,45.0,1.5,11.248,29.763,0.858
20181010_36,9.5,49.0,1.1,10.453,30.609,1.125
20181011_00,14.7,23.0,1.4,18.297,32.289,1.812
20181011_01,15.6,22.0,2.7,14.244,28.006,1.117
20181011_02,16.7,20.0,1.2,15.117,25.141,0.799
20181011_03,17.3,20.0,1.6,15.862,22.515,0.824
20181011_04,17.4,20.0,1.5,16.383,21.459,0.5
20181011_05,17.9,19.0,1.8,16.824,20.912,0.721
20181011_06,16.8,23.0,2.3,16.328,23.95,0.887
20181011_07,14.7,29.0,2.6,14.817,25.107,0.908
20181011_08,13.3,33.0,2.0,14.056,26.757,0.996
20181011_09,12.5,36.0,1.9,13.009,29.182,1.157
20181011_10,11.0,43.0,1.8,12.056,30.881,0.978
20181011_11,10.3,45.0,1.5,11.182,32.042,0.959
20181011_12,9.5,49.0,1.1,10.864,32.517,0.949
20181011_13,7.2,61.0,0.5,10.631,33.698,0.884
20181011_14,6.1,68.0,0.7,10.451,34.39,0.61
20181011_15,5.4,71.0,0.4,10.014,35.562,0.632
20181011_16,4.6,76.0,0.6,9.343,37.369,0.665
20181011_17,4.6,76.0,0.4,8.842,38.619,0.126
20181011_18,5.0,76.0,1.1,8.246,40.438,0.64
20181011_19,5.8,73.0,1.0,7.803,41.687,0.209
20181011_20,5.6,77.0,0.9,8.2,41.538,0.096
20181011_21,7.7,69.0,0.8,10.367,39.932,0.16
20181011_22,11.7,49.0,1.7,12.782,32.59,0.484
20181011_23,13.7,41.0,1.2,14.873,27.35,0.393
20181011_24,,,,16.14,25.225,0.677
20181011_25,17.2,31.0,1.0,17.529,24.121,1.515
20181011_26,18.1,27.0,1.5,18.668,23.003,1.75
20181011_27,19.2,26.0,2.5,19.514,22.705,1.949
20181011_28,19.3,25.0,3.0,19.817,22.257,1.824
20181011_29,19.0,28.0,2.4,19.896,22.36,1.709
20181011_30,18.0,30.0,2.0,19.106,25.426,1.399
20181011_31,16.1,36.0,1.3,17.194,27.488,1.014
20181011_32,14.1,43.0,0.9,16.085,29.605,0.975
20181011_33,12.2,51.0,1.0,15.092,31.612,0.619
20181011_34,13.3,47.0,1.4,14.324,33.435,0.865
20181011_35,13.3,45.0,1.3,13.379,35.64,0.928
20181011_36,10.6,58.0,0.7,13.188,37.926,0.439
20181012_00,,,,20.609,35.967,0.53
20181012_01,17.2,31.0,1.0,16.68,32.801,1.023
20181012_02,18.1,27.0,1.5,18.273,28.888,1.624
20181012_03,19.2,26.0,2.5,19.129,26.738,1.841
20181012_04,19.3,25.0,3.0,19.65,26.066,1.916
20181012_05,19.0,28.0,2.4,19.806,26.259,1.938
20181012_06,18.0,30.0,2.0,19.258,28.495,1.888
20181012_07,16.1,36.0,1.3,17.612,30.341,1.375
20181012_08,14.1,43.0,0.9,16.598,32.26,1.31
20181012_09,12.2,51.0,1.0,15.628,33.476,1.192
20181012_10,13.3,47.0,1.4,14.855,34.341,1.325
20181012_11,13.3,45.0,1.3,14.081,37.568,1.268
20181012_12,10.6,58.0,0.7,13.73,42.889,1.116
20181012_13,9.0,66.0,0.4,13.195,46.588,0.601
20181012_14,7.9,72.0,0.8,12.95,48.415,0.546
20181012_15,7.8,74.0,0.4,12.343,48.96,0.884
20181012_16,9.1,66.0,1.7,11.523,50.399,1.211
20181012_17,7.4,76.0,0.9,11.008,51.557,1.313
20181012_18,6.5,82.0,0.9,10.205,54.733,0.582
20181012_19,6.3,83.0,0.9,10.091,56.9,0.61
20181012_20,6.9,83.0,1.2,10.466,57.804,0.879
20181012_21,9.9,68.0,1.6,12.496,48.693,1.29
20181012_22,12.3,53.0,2.2,14.053,46.301,1.574
20181012_23,14.0,48.0,2.8,15.049,46.457,1.683
20181012_24,,,,16.301,43.684,1.253
20181012_25,17.1,42.0,2.5,17.613,40.227,0.779
20181012_26,18.5,39.0,1.2,18.804,36.944,0.197
20181012_27,19.2,37.0,2.3,19.615,34.869,0.825
20181012_28,19.6,37.0,1.0,20.204,34.36,1.116
20181012_29,19.4,39.0,1.3,20.693,32.452,1.065
20181012_30,18.5,41.0,1.4,19.978,33.56,0.917
20181012_31,16.5,49.0,1.0,18.401,35.142,0.498
20181012_32,15.3,54.0,1.3,17.5,37.345,0.529
20181012_33,13.1,64.0,0.6,16.604,39.622,0.514
20181012_34,11.7,71.0,0.7,15.841,41.61,0.493
20181012_35,10.7,75.0,0.4,15.195,43.298,0.293
20181012_36,10.0,81.0,0.5,14.069,46.388,0.942
20181013_00,,,,20.797,42.359,1.6
20181013_01,17.1,42.0,2.5,16.462,44.489,0.597
20181013_02,18.5,39.0,1.2,17.655,41.601,0.434
20181013_03,19.2,37.0,2.3,18.357,39.761,0.526
20181013_04,19.6,37.0,1.0,19.181,37.797,0.833
20181013_05,19.4,39.0,1.3,20.047,35.437,1.189
20181013_06,18.5,41.0,1.4,19.823,36.395,1.551
20181013_07,16.5,49.0,1.0,18.448,39.402,1.338
20181013_08,15.3,54.0,1.3,17.551,42.222,0.936
20181013_09,13.1,64.0,0.6,16.938,43.986,0.622
20181013_10,11.7,71.0,0.7,16.489,45.289,0.176
20181013_11,10.7,75.0,0.4,15.58,48.074,0.294
20181013_12,10.0,81.0,0.5,14.685,51.087,0.279
20181013_13,9.6,82.0,,13.291,56.164,0.326
20181013_14,8.9,85.0,0.3,12.52,59.339,1.108
20181013_15,8.8,85.0,1.1,11.226,64.189,0.226
20181013_16,8.2,88.0,,11.592,62.313,0.46
20181013_17,8.0,89.0,1.0,11.9,61.161,0.672
20181013_18,8.6,89.0,1.3,11.819,61.944,0.62
20181013_19,9.0,86.0,1.4,10.412,67.435,0.919
20181013_20,9.1,86.0,1.4,10.611,67.136,0.667
20181013_21,10.6,79.0,1.1,13.302,57.371,1.202
20181013_22,12.4,70.0,1.6,14.959,53.367,1.482
20181013_23,14.4,61.0,1.8,16.947,47.652,1.669
20181013_24,,,,17.919,46.356,1.825
20181013_25,18.1,47.0,1.8,19.155,42.548,1.379
20181013_26,19.2,46.0,2.1,20.092,39.561,0.821
20181013_27,19.7,43.0,1.2,21.08,35.326,0.967
20181013_28,19.9,42.0,1.8,21.538,34.159,0.973
20181013_29,19.5,43.0,1.1,21.972,31.639,1.093
20181013_30,18.4,48.0,2.2,21.109,33.921,1.01
20181013_31,16.6,56.0,2.5,20.068,34.682,0.807
20181013_32,15.5,61.0,0.8,19.827,34.87,0.458
20181013_33,14.8,65.0,0.7,19.682,34.588,0.545
20181013_34,14.8,65.0,1.2,19.182,35.273,0.558
20181013_35,13.6,71.0,0.8,18.848,36.04,0.519
20181013_36,12.4,77.0,0.7,18.649,36.355,0.77
20181014_00,,,,20.946,49.839,1.403
20181014_01,18.1,47.0,1.8,17.704,50.911,0.397
20181014_02,19.2,46.0,2.1,18.606,48.69,0.088
20181014_03,19.7,43.0,1.2,19.292,45.819,0.437
20181014_04,19.9,42.0,1.8,19.944,43.974,0.72
20181014_05,19.5,43.0,1.1,20.151,43.804,0.786
20181014_06,18.4,48.0,2.2,19.821,43.411,0.809
20181014_07,16.6,56.0,2.5,19.952,40.918,1.436
20181014_08,15.5,61.0,0.8,18.828,45.506,1.718
20181014_09,14.8,65.0,0.7,18.103,49.228,0.646
20181014_10,14.8,65.0,1.2,18.063,50.98,0.933
20181014_11,13.6,71.0,0.8,17.813,53.984,0.264
20181014_12,12.4,77.0,0.7,17.337,55.699,0.334
20181014_13,13.0,79.0,0.9,16.994,59.058,0.631
20181014_14,12.7,77.0,,16.095,60.993,0.743
20181014_15,13.1,74.0,0.5,16.35,62.431,0.553
20181014_16,12.9,76.0,1.0,15.658,66.314,0.135
20181014_17,12.6,79.0,0.8,15.288,66.336,0.246
20181014_18,12.7,80.0,1.4,15.475,62.344,1.576
20181014_19,12.5,78.0,0.6,14.848,60.194,1.984
20181014_20,12.6,80.0,0.9,14.917,47.867,2.279
20181014_21,13.5,77.0,1.5,14.641,44.918,2.291
20181014_22,14.3,69.0,2.8,14.751,40.831,2.214
20181014_23,15.3,63.0,3.0,14.56,36.202,2.057
20181014_24,,,,14.337,40.956,1.344
20181014_25,16.3,60.0,1.9,14.058,45.284,1.634
20181014_26,16.5,61.0,2.5,13.787,51.356,1.76
20181014_27,16.6,62.0,1.5,13.505,59.385,1.399
20181014_28,15.5,73.0,1.5,13.17,65.587,0.779
20181014_29,14.6,79.0,2.0,13.085,69.078,0.752
20181014_30,14.1,80.0,1.9,12.916,72.889,0.637
20181014_31,13.0,88.0,1.0,12.981,74.981,1.231
20181014_32,12.6,88.0,2.2,12.878,77.21,1.189
20181014_33,12.6,88.0,1.8,13.203,75.758,1.311
20181014_34,12.6,87.0,2.2,13.274,75.504,1.027
20181014_35,12.7,88.0,1.9,12.943,77.784,1.111
20181014_36,12.5,89.0,2.1,12.55,80.64,1.009
20181015_00,,,,16.922,66.283,1.76
20181015_01,16.3,60.0,1.9,16.31,64.041,1.298
20181015_02,16.5,61.0,2.5,16.158,65.86,1.374
20181015_03,16.6,62.0,1.5,16.042,68.361,1.683
20181015_04,15.5,73.0,1.5,15.582,71.047,2.042
20181015_05,14.6,79.0,2.0,14.418,72.455,2.213
20181015_06,14.1,80.0,1.9,13.216,82.254,1.97
20181015_07,13.0,88.0,1.0,12.987,84.417,2.155
20181015_08,12.6,88.0,2.2,12.852,86.532,1.524
20181015_09,12.6,88.0,1.8,12.862,85.616,1.339
20181015_10,12.6,87.0,2.2,13.055,83.937,1.446
20181015_11,12.7,88.0,1.9,12.756,84.852,1.336
20181015_12,12.5,89.0,2.1,12.668,83.604,1.808
20181015_13,12.3,90.0,1.8,13.193,82.286,1.663
20181015_14,12.0,87.0,1.3,12.961,85.142,1.993
20181015_15,11.9,89.0,1.7,12.811,88.844,1.965
20181015_16,12.2,88.0,1.0,12.867,85.334,2.592
20181015_17,12.5,82.0,2.2,13.0,80.404,1.703
20181015_18,12.5,82.0,1.9,12.757,83.99,0.873
20181015_19,12.3,85.0,2.2,12.975,64.622,2.085
20181015_20,12.2,86.0,2.1,12.1,44.216,2.316
20181015_21,12.6,80.0,2.2,12.386,40.618,2.637
20181015_22,13.8,74.0,2.3,13.525,35.865,2.933
20181015_23,14.6,66.0,2.8,14.244,33.223,2.48
20181015_24,,,,14.879,31.213,1.991
20181015_25,16.6,49.0,2.2,15.389,30.107,1.402
20181015_26,17.4,42.0,2.6,15.839,28.997,1.073
20181015_27,18.1,39.0,1.7,16.129,27.916,0.674
20181015_28,18.3,41.0,1.3,16.488,26.585,0.419
20181015_29,17.9,45.0,1.8,16.708,25.996,0.358
20181015_30,16.6,43.0,2.5,15.921,29.038,0.837
20181015_31,15.0,63.0,2.0,15.165,29.497,1.265
20181015_32,13.5,72.0,1.4,14.095,31.223,1.038
20181015_33,12.5,78.0,1.8,13.892,31.135,1.174
20181015_34,11.6,82.0,1.0,13.242,32.384,0.888
20181015_35,10.6,85.0,0.9,12.744,34.344,1.286
20181015_36,9.5,89.0,0.6,11.879,37.507,0.926
20181016_00,,,,20.056,52.889,2.245
20181016_01,16.6,49.0,2.2,16.223,54.648,1.539
20181016_02,17.4,42.0,2.6,16.912,50.612,1.072
20181016_03,18.1,39.0,1.7,17.191,48.799,1.027
20181016_04,18.3,41.0,1.3,17.65,45.854,1.158
20181016_05,17.9,45.0,1.8,17.857,43.414,1.29
20181016_06,16.6,43.0,2.5,17.324,40.989,1.852
20181016_07,15.0,63.0,2.0,15.48,44.968,2.189
20181016_08,13.5,72.0,1.4,13.889,54.801,1.871
20181016_09,12.5,78.0,1.8,13.088,59.287,1.261
20181016_10,11.6,82.0,1.0,12.824,63.035,1.195
20181016_11,10.6,85.0,0.9,12.448,64.708,1.017
20181016_12,9.5,89.0,0.6,12.109,64.943,0.286
20181016_13,8.5,91.0,0.7,11.221,68.119,0.88
20181016_14,8.7,93.0,1.1,11.17,66.431,0.297
20181016_15,8.7,93.0,0.9,11.057,65.228,0.097
20181016_16,7.5,94.0,0.6,10.75,65.57,0.117
20181016_17,6.9,95.0,0.8,11.418,64.792,0.32
20181016_18,7.4,95.0,1.3,10.373,69.004,1.288
20181016_19,8.6,95.0,1.0,10.043,65.929,1.381
20181016_20,9.6,92.0,1.4,10.516,35.333,1.751
20181016_21,10.4,71.0,2.2,11.456,27.503,2.239
20181016_22,12.3,42.0,2.4,12.286,26.256,2.255
20181016_23,13.8,29.0,3.6,13.212,24.306,1.758
20181016_24,15.0,23.0,3.4,14.03,22.764,1.539
20181016_25,16.1,19.0,3.4,14.769,20.826,1.586
20181016_26,16.7,16.0,1.0,15.324,20.705,1.594
20181016_27,17.8,16.0,2.3,15.903,20.417,1.546
20181016_28,17.7,15.0,1.3,16.315,19.816,1.673
20181016_29,17.8,15.0,1.5,16.332,20.367,1.49
20181016_30,16.7,18.0,1.1,15.352,22.015,1.062
20181016_31,13.8,27.0,1.0,13.82,21.737,0.376
20181016_32,10.3,46.0,1.0,13.174,23.078,0.457
20181016_33,9.1,49.0,0.9,12.496,24.431,1.238
20181016_34,7.8,60.0,0.4,12.282,22.713,1.492
20181016_35,7.2,68.0,0.5,11.158,25.652,1.059
20181016_36,6.6,75.0,0.5,10.165,27.545,1.007
20181017_00,15.0,23.0,3.4,18.485,34.615,2.037
20181017_01,16.1,19.0,3.4,14.507,31.152,2.039
20181017_02,16.7,16.0,1.0,15.079,28.708,1.019
20181017_03,17.8,16.0,2.3,15.626,24.655,1.25
20181017_04,17.7,15.0,1.3,16.149,21.248,1.252
20181017_05,17.8,15.0,1.5,16.422,20.284,1.038
20181017_06,16.7,18.0,1.1,15.487,23.091,0.943
20181017_07,13.8,27.0,1.0,13.913,24.411,0.682
20181017_08,10.3,46.0,1.0,13.17,25.6,0.774
20181017_09,9.1,49.0,0.9,12.489,26.771,0.609
20181017_10,7.8,60.0,0.4,12.159,27.138,0.476
20181017_11,7.2,68.0,0.5,11.701,27.831,0.213
20181017_12,6.6,75.0,0.5,11.113,28.977,0.383
20181017_13,6.0,81.0,,10.085,31.472,0.497
20181017_14,5.5,85.0,0.3,9.901,32.119,0.409
20181017_15,4.9,86.0,0.4,8.645,34.932,0.625
20181017_16,5.0,87.0,1.2,8.205,33.046,0.797
20181017_17,5.4,81.0,1.2,8.289,30.905,0.93
20181017_18,5.2,78.0,1.2,8.537,28.313,1.23
20181017_19,4.4,80.0,1.0,8.3,27.876,1.001
20181017_20,5.2,76.0,1.2,8.136,27.857,0.834
20181017_21,8.4,62.0,1.3,9.974,26.027,1.203
20181017_22,10.9,50.0,1.2,11.145,26.165,1.192
20181017_23,13.0,42.0,1.9,12.282,24.914,0.8
20181017_24,14.6,39.0,1.5,13.549,23.581,0.926
20181017_25,15.9,37.0,1.6,14.526,22.711,0.599
20181017_26,17.6,37.0,1.1,15.398,21.296,0.67
20181017_27,17.7,35.0,1.3,16.039,24.524,0.802
20181017_28,18.2,30.0,2.2,16.49,24.903,1.031
20181017_29,17.6,31.0,1.3,16.662,25.468,0.756
20181017_30,16.4,36.0,1.9,15.406,28.761,0.682
20181017_31,14.5,43.0,1.3,15.028,28.297,0.492
20181017_32,11.9,54.0,0.9,13.917,30.282,0.538
20181017_33,9.7,65.0,1.5,13.786,30.696,0.449
20181017_34,8.8,69.0,0.3,12.609,32.959,0.679
20181017_35,8.5,71.0,0.4,11.433,34.805,0.75
20181017_36,7.9,76.0,,10.197,36.06,0.829
20181018_00,14.6,39.0,1.5,18.266,40.331,1.394
20181018_01,15.9,37.0,1.6,14.574,38.023,0.801
20181018_02,17.6,37.0,1.1,15.453,35.499,0.55
20181018_03,17.7,35.0,1.3,16.004,32.04,0.622
20181018_04,18.2,30.0,2.2,16.481,29.534,0.55
20181018_05,17.6,31.0,1.3,16.558,27.876,0.217
20181018_06,16.4,36.0,1.9,15.574,30.355,0.15
20181018_07,14.5,43.0,1.3,14.488,30.997,0.229
20181018_08,11.9,54.0,0.9,14.064,32.066,0.376
20181018_09,9.7,65.0,1.5,13.531,33.414,0.489
20181018_10,8.8,69.0,0.3,13.128,34.632,0.515
20181018_11,8.5,71.0,0.4,12.566,36.401,0.36
20181018_12,7.9,76.0,,12.254,37.519,0.153
20181018_13,7.1,81.0,0.3,12.38,37.466,0.102
20181018_14,6.9,83.0,,11.798,39.081,0.245
