Time,t2m_obs,rh2m_obs,w10m_obs,t2m_M,rh2m_M,w10m_M
20181005_28,19.5,13.0,6.4,14.792,19.107,5.85
20181005_29,19.3,13.0,4.9,14.33,20.881,5.353
20181005_30,17.4,14.0,1.9,12.846,29.042,2.453
20181005_31,14.7,17.0,1.4,10.009,28.376,2.808
20181005_32,13.4,19.0,2.0,9.014,28.585,2.876
20181005_33,10.2,27.0,1.0,7.616,31.177,2.409
20181005_34,8.2,35.0,1.8,6.724,33.262,2.01
20181005_35,5.9,43.0,2.0,6.044,34.475,1.711
20181005_36,4.1,53.0,1.4,5.495,35.179,1.836
20181006_00,16.3,20.0,2.1,18.785,29.65,1.78
20181006_01,17.3,19.0,1.5,16.466,18.166,3.254
20181006_02,17.9,14.0,2.3,17.531,16.361,4.506
20181006_03,19.2,14.0,7.4,17.661,16.234,4.398
20181006_04,19.5,13.0,6.4,17.514,16.785,4.294
20181006_05,19.3,13.0,4.9,16.893,18.065,4.06
20181006_06,17.4,14.0,1.9,14.912,28.533,2.157
20181006_07,14.7,17.0,1.4,11.941,25.647,2.844
20181006_08,13.4,19.0,2.0,10.908,26.282,2.968
20181006_09,10.2,27.0,1.0,10.184,26.319,3.176
20181006_10,8.2,35.0,1.8,9.211,27.531,3.129
20181006_11,5.9,43.0,2.0,8.859,27.411,3.571
20181006_12,4.1,53.0,1.4,8.042,28.439,3.265
20181006_13,2.8,56.0,1.6,6.477,31.275,2.512
20181006_14,1.4,63.0,1.4,6.086,30.898,2.519
20181006_15,0.4,69.0,1.3,5.251,32.381,2.01
20181006_16,-0.5,73.0,1.1,4.587,33.246,1.977
20181006_17,-1.2,74.0,1.3,4.62,31.315,2.472
20181006_18,-1.8,79.0,1.2,4.465,31.398,2.785
20181006_19,-2.4,80.0,0.9,3.995,32.8,2.448
20181006_20,-2.6,81.0,0.9,4.738,37.935,2.451
20181006_21,1.1,64.0,1.4,9.922,28.288,2.828
20181006_22,5.5,48.0,0.9,11.894,26.374,4.865
20181006_23,14.3,23.0,4.6,13.005,24.661,5.397
20181006_24,16.9,15.0,4.4,14.093,23.525,5.647
20181006_25,18.3,13.0,7.3,15.228,22.189,6.124
20181006_26,19.3,13.0,5.1,15.791,21.854,6.458
20181006_27,19.3,11.0,3.0,16.152,21.506,6.263
20181006_28,20.4,11.0,5.6,16.24,20.482,5.528
20181006_29,20.8,10.0,5.8,15.846,22.164,5.309
20181006_30,19.4,10.0,4.7,13.622,33.52,2.11
20181006_31,16.6,13.0,2.0,10.114,34.217,0.705
20181006_32,13.9,18.0,0.8,8.772,37.064,0.709
20181006_33,9.9,27.0,0.9,8.344,35.274,1.754
20181006_34,7.4,39.0,1.4,7.698,36.678,2.033
20181006_35,5.9,43.0,1.4,6.831,39.12,2.162
20181006_36,4.4,49.0,1.1,6.13,42.132,2.002
20181007_00,16.9,15.0,4.4,17.913,28.308,2.009
20181007_01,18.3,13.0,7.3,16.766,16.776,5.932
20181007_02,19.3,13.0,5.1,17.434,17.022,5.565
20181007_03,19.3,11.0,3.0,17.541,17.62,5.777
20181007_04,20.4,11.0,5.6,17.571,17.885,5.52
20181007_05,20.8,10.0,5.8,17.267,18.639,5.501
20181007_06,19.4,10.0,4.7,14.919,30.987,2.12
20181007_07,16.6,13.0,2.0,11.431,29.916,1.675
20181007_08,13.9,18.0,0.8,10.367,31.454,1.838
20181007_09,9.9,27.0,0.9,9.495,32.455,1.728
20181007_10,7.4,39.0,1.4,8.935,32.985,2.151
20181007_11,5.9,43.0,1.4,8.487,33.631,2.463
20181007_12,4.4,49.0,1.1,7.68,35.783,1.928
20181007_13,3.1,54.0,1.0,7.275,37.724,2.445
20181007_14,2.0,59.0,0.9,6.536,41.327,2.724
20181007_15,1.3,62.0,0.8,5.644,44.213,2.556
20181007_16,0.9,64.0,1.1,5.28,44.051,2.481
20181007_17,,67.0,0.9,4.787,44.083,2.546
20181007_18,-0.7,73.0,1.3,4.717,42.683,2.571
20181007_19,-1.2,76.0,1.2,4.528,42.01,2.666
20181007_20,-1.6,78.0,0.7,5.697,42.516,2.65
20181007_21,2.4,61.0,1.4,9.988,32.883,2.221
20181007_22,7.2,44.0,1.1,12.197,28.144,3.133
20181007_23,13.0,30.0,1.5,13.627,26.119,3.991
20181007_24,16.7,19.0,4.4,14.706,25.054,3.393
20181007_25,18.0,16.0,5.7,15.708,23.94,1.996
20181007_26,18.7,15.0,7.0,17.01,21.686,4.175
20181007_27,20.1,14.0,3.9,17.31,21.447,5.841
20181007_28,18.9,16.0,3.0,17.239,22.279,4.805
20181007_29,17.8,19.0,3.4,15.815,28.239,2.988
20181007_30,16.5,21.0,2.7,14.793,29.4,3.522
20181007_31,15.2,25.0,1.3,14.68,27.745,3.289
20181007_32,14.0,29.0,0.9,13.456,36.339,1.669
20181007_33,12.3,35.0,2.2,11.827,38.869,5.035
20181007_34,12.5,34.0,3.5,9.746,49.439,5.962
20181007_35,9.6,56.0,1.5,7.275,65.083,4.148
20181007_36,8.8,62.0,2.9,7.174,64.33,3.245
20181008_00,16.7,19.0,4.4,17.664,31.644,3.518
20181008_01,18.0,16.0,5.7,16.21,20.501,3.783
20181008_02,18.7,15.0,7.0,17.647,17.973,5.299
20181008_03,20.1,14.0,3.9,17.747,18.609,5.277
20181008_04,18.9,16.0,3.0,17.18,19.715,4.986
20181008_05,17.8,19.0,3.4,16.651,21.734,3.933
20181008_06,16.5,21.0,2.7,15.089,34.976,1.517
20181008_07,15.2,25.0,1.3,13.947,30.237,1.112
20181008_08,14.0,29.0,0.9,13.28,30.833,1.21
20181008_09,12.3,35.0,2.2,12.197,31.721,3.695
20181008_10,12.5,34.0,3.5,10.705,44.325,4.499
20181008_11,9.6,56.0,1.5,9.677,47.489,4.75
20181008_12,8.8,62.0,2.9,7.148,68.715,2.32
20181008_13,8.2,63.0,2.0,6.172,75.97,1.202
20181008_14,6.7,74.0,1.9,5.41,83.034,0.278
20181008_15,4.8,83.0,1.7,4.283,87.042,0.637
20181008_16,3.1,88.0,0.9,3.831,88.037,1.753
20181008_17,2.1,84.0,1.1,3.605,70.312,1.888
20181008_18,1.1,90.0,2.1,3.416,64.588,2.131
20181008_19,0.5,86.0,1.0,2.956,64.589,2.373
20181008_20,0.3,88.0,1.2,3.047,64.374,1.438
20181008_21,1.5,87.0,0.3,6.28,47.655,0.518
20181008_22,6.9,62.0,1.5,8.73,39.479,4.87
20181008_23,10.1,28.0,5.7,9.48,36.666,6.304
20181008_24,10.7,24.0,5.1,10.476,32.319,6.384
20181008_25,10.8,25.0,2.9,11.035,28.57,6.501
20181008_26,12.1,24.0,4.6,11.249,25.649,5.942
20181008_27,9.9,30.0,3.6,11.414,24.648,5.601
20181008_28,11.5,23.0,6.0,11.177,24.256,5.363
20181008_29,11.3,23.0,3.8,10.42,26.413,5.81
20181008_30,10.0,24.0,5.1,8.675,31.635,3.765
20181008_31,8.8,26.0,2.8,6.517,34.109,3.642
20181008_32,8.0,28.0,1.6,4.676,40.661,1.293
20181008_33,7.2,29.0,0.4,3.896,42.874,0.829
20181008_34,6.6,31.0,1.4,3.758,41.895,2.366
20181008_35,3.9,41.0,1.0,3.286,44.442,2.306
20181008_36,1.1,55.0,2.1,2.652,48.058,1.413
20181009_00,10.7,24.0,5.1,10.925,38.579,2.754
20181009_01,10.8,25.0,2.9,9.891,28.109,5.377
20181009_02,12.1,24.0,4.6,9.386,28.752,5.074
20181009_03,9.9,30.0,3.6,9.749,26.485,5.896
20181009_04,11.5,23.0,6.0,9.956,25.978,5.979
20181009_05,11.3,23.0,3.8,9.386,27.651,6.066
20181009_06,10.0,24.0,5.1,8.017,30.449,4.965
20181009_07,8.8,26.0,2.8,5.405,36.38,2.234
20181009_08,8.0,28.0,1.6,4.235,40.554,1.721
20181009_09,7.2,29.0,0.4,3.747,42.146,1.865
20181009_10,6.6,31.0,1.4,3.237,43.726,2.003
20181009_11,3.9,41.0,1.0,3.691,42.798,2.007
20181009_12,1.1,55.0,2.1,3.668,43.404,1.978
20181009_13,-0.1,60.0,0.7,3.321,43.456,2.207
20181009_14,-1.1,63.0,1.3,2.13,46.837,1.925
20181009_15,-2.0,69.0,0.8,1.716,49.08,0.874
20181009_16,-2.4,72.0,0.7,1.632,50.55,1.683
20181009_17,-2.3,72.0,1.0,1.062,54.393,1.808
20181009_18,-1.8,67.0,1.5,0.842,57.451,1.451
20181009_19,-2.4,69.0,1.0,0.989,59.157,1.759
20181009_20,-2.1,73.0,1.2,1.691,60.434,1.127
20181009_21,0.6,60.0,0.6,5.939,45.608,0.337
20181009_22,5.4,42.0,1.6,8.821,39.939,1.8
20181009_23,9.7,32.0,1.6,11.02,34.482,3.611
20181009_24,13.2,24.0,1.9,11.93,30.662,5.006
20181009_25,12.2,24.0,1.1,12.556,27.756,5.23
20181009_26,13.5,22.0,4.0,12.192,28.456,5.901
20181009_27,14.0,22.0,2.8,12.521,26.851,5.786
20181009_28,13.8,22.0,1.6,12.131,27.154,5.711
20181009_29,12.1,25.0,3.1,11.187,29.318,6.209
20181009_30,11.7,27.0,3.1,9.451,33.886,4.937
20181009_31,10.7,28.0,3.6,7.802,36.94,4.192
20181009_32,9.8,29.0,2.5,5.472,45.34,1.971
20181009_33,8.4,32.0,1.3,5.266,45.738,2.441
20181009_34,6.5,38.0,3.4,4.883,46.686,2.638
20181009_35,4.4,44.0,2.9,4.015,48.185,2.435
20181009_36,3.1,48.0,1.6,3.731,48.261,2.583
20181010_00,13.2,24.0,1.9,14.48,34.996,1.271
20181010_01,12.2,24.0,1.1,11.408,28.91,1.275
20181010_02,13.5,22.0,4.0,11.265,29.87,2.146
20181010_03,14.0,22.0,2.8,11.352,29.664,1.518
20181010_04,13.8,22.0,1.6,12.157,27.5,5.345
20181010_05,12.1,25.0,3.1,11.904,28.602,5.701
20181010_06,11.7,27.0,3.1,10.379,31.983,4.973
20181010_07,10.7,28.0,3.6,8.723,34.309,4.206
20181010_08,9.8,29.0,2.5,7.588,37.367,3.71
20181010_09,8.4,32.0,1.3,5.167,46.405,1.719
20181010_10,6.5,38.0,3.4,4.634,47.516,1.882
20181010_11,4.4,44.0,2.9,4.2,48.527,1.918
20181010_12,3.1,48.0,1.6,3.829,49.412,2.155
20181010_13,1.6,56.0,1.4,3.696,49.245,2.46
20181010_14,,64.0,1.8,3.983,47.722,2.889
20181010_15,-1.2,70.0,0.8,4.006,47.784,3.066
20181010_16,-1.8,72.0,1.2,3.027,52.07,2.722
20181010_17,-2.5,74.0,0.7,2.387,55.077,2.207
20181010_18,-2.9,75.0,0.5,2.574,54.295,2.435
20181010_19,-3.7,80.0,0.6,2.213,56.103,2.532
20181010_20,-3.9,82.0,1.0,2.445,57.781,2.019
20181010_21,-0.1,65.0,1.3,6.818,43.878,0.824
20181010_22,4.2,49.0,1.5,9.578,35.891,1.847
20181010_23,9.1,36.0,1.2,11.633,30.468,3.612
20181010_24,13.2,26.0,1.4,12.862,27.729,3.964
20181010_25,14.4,24.0,1.8,13.922,25.456,3.305
20181010_26,15.5,22.0,1.7,14.802,23.841,2.961
20181010_27,17.0,21.0,2.2,15.439,23.07,2.547
20181010_28,17.2,20.0,2.1,15.665,23.291,2.009
20181010_29,18.5,19.0,1.6,15.595,24.39,1.844
20181010_30,16.5,21.0,1.8,13.2,39.403,0.507
20181010_31,13.3,31.0,4.6,10.523,36.735,0.573
20181010_32,12.0,35.0,1.7,9.283,40.84,1.809
20181010_33,8.2,42.0,2.5,8.308,42.558,1.079
20181010_34,6.5,47.0,1.5,7.736,43.012,1.883
20181010_35,4.4,55.0,1.6,7.397,43.563,2.239
20181010_36,2.9,62.0,1.2,6.87,44.374,2.449
20181011_00,13.2,26.0,1.4,15.927,34.218,1.13
20181011_01,14.4,24.0,1.8,12.815,27.798,0.636
20181011_02,15.5,22.0,1.7,14.068,26.031,0.976
20181011_03,17.0,21.0,2.2,14.866,24.885,0.673
20181011_04,17.2,20.0,2.1,15.524,24.307,0.493
20181011_05,18.5,19.0,1.6,15.625,24.805,0.697
20181011_06,16.5,21.0,1.8,13.717,38.229,0.789
20181011_07,13.3,31.0,4.6,11.119,34.793,2.825
20181011_08,12.0,35.0,1.7,9.725,38.229,1.81
20181011_09,8.2,42.0,2.5,8.887,39.652,0.405
20181011_10,6.5,47.0,1.5,8.228,40.821,0.611
20181011_11,4.4,55.0,1.6,7.839,41.492,0.95
20181011_12,2.9,62.0,1.2,7.349,44.418,0.946
20181011_13,1.7,68.0,1.0,6.962,45.806,1.452
20181011_14,0.9,70.0,1.4,6.594,46.341,0.972
20181011_15,-0.1,76.0,1.1,6.107,47.332,1.069
20181011_16,-0.9,79.0,1.2,5.991,46.478,2.303
20181011_17,-1.3,80.0,1.1,5.722,47.119,2.192
20181011_18,-2.0,84.0,1.1,5.418,48.567,1.766
20181011_19,-2.5,86.0,0.9,5.125,50.17,0.804
20181011_20,-2.7,86.0,1.2,4.807,53.931,0.69
20181011_21,0.6,74.0,0.9,8.805,41.271,0.553
20181011_22,4.6,59.0,1.5,10.477,37.144,0.253
20181011_23,8.9,42.0,0.8,12.497,32.665,0.463
20181011_24,,,,14.193,29.84,0.468
20181011_25,15.8,25.0,1.2,15.608,27.447,0.703
20181011_26,18.3,22.0,4.5,16.497,26.28,1.071
20181011_27,18.9,21.0,4.3,17.016,25.463,1.646
20181011_28,18.8,22.0,4.9,17.093,25.567,2.37
20181011_29,17.6,23.0,3.8,16.645,27.209,3.192
20181011_30,15.7,32.0,6.1,14.388,35.265,3.494
20181011_31,14.3,36.0,4.4,12.183,39.341,2.921
20181011_32,12.5,41.0,2.4,10.851,41.943,1.828
20181011_33,9.8,48.0,2.3,10.015,43.939,0.69
20181011_34,7.7,54.0,1.5,9.25,46.204,1.178
20181011_35,6.0,61.0,1.2,8.828,46.81,0.926
20181011_36,4.4,67.0,1.2,8.316,48.707,0.931
20181012_00,,,,16.629,37.735,1.149
20181012_01,15.8,25.0,1.2,13.96,31.983,0.973
20181012_02,18.3,22.0,4.5,15.87,29.725,1.284
20181012_03,18.9,21.0,4.3,16.8,28.514,2.627
20181012_04,18.8,22.0,4.9,16.952,28.862,3.432
20181012_05,17.6,23.0,3.8,16.142,32.88,4.343
20181012_06,15.7,32.0,6.1,14.267,42.139,3.277
20181012_07,14.3,36.0,4.4,11.7,48.273,2.582
20181012_08,12.5,41.0,2.4,10.653,49.966,1.451
20181012_09,9.8,48.0,2.3,9.741,52.767,0.756
20181012_10,7.7,54.0,1.5,9.504,52.279,0.872
20181012_11,6.0,61.0,1.2,9.132,53.163,0.413
20181012_12,4.4,67.0,1.2,8.835,54.517,1.3
20181012_13,3.4,71.0,1.3,8.586,53.617,1.674
20181012_14,2.4,75.0,1.4,7.973,55.22,0.768
20181012_15,1.6,79.0,1.4,7.343,59.932,0.461
20181012_16,1.0,82.0,1.5,6.696,64.424,1.6
20181012_17,0.1,86.0,1.0,6.304,65.286,1.185
20181012_18,-0.5,87.0,1.2,5.736,67.387,0.498
20181012_19,-0.8,88.0,0.8,5.285,68.924,0.65
20181012_20,-1.0,89.0,1.0,5.539,68.25,0.746
20181012_21,0.6,86.0,0.6,9.422,53.964,0.507
20181012_22,4.9,67.0,1.3,11.452,47.812,0.324
20181012_23,8.7,52.0,1.4,13.301,43.105,0.371
20181012_24,,,,14.959,39.142,0.502
20181012_25,15.1,36.0,1.4,16.424,35.137,0.655
20181012_26,17.8,33.0,3.0,17.932,31.103,0.57
20181012_27,19.8,29.0,3.2,19.047,27.566,1.004
20181012_28,19.5,30.0,3.2,19.375,27.131,2.561
20181012_29,18.1,35.0,4.8,18.321,33.579,4.104
20181012_30,16.8,38.0,5.6,16.118,42.744,4.026
20181012_31,15.0,44.0,3.2,14.01,48.813,3.163
20181012_32,13.5,49.0,2.7,12.451,53.394,1.945
20181012_33,12.7,54.0,1.4,11.621,54.435,0.858
20181012_34,9.1,62.0,2.3,11.026,54.102,0.882
20181012_35,7.6,67.0,1.2,10.583,54.529,0.899
20181012_36,6.2,73.0,1.9,10.162,54.03,1.085
20181013_00,,,,16.855,42.877,0.722
20181013_01,15.1,36.0,1.4,13.812,39.903,0.954
20181013_02,17.8,33.0,3.0,15.715,36.906,0.727
20181013_03,19.8,29.0,3.2,17.123,35.364,0.972
20181013_04,19.5,30.0,3.2,17.75,33.893,2.206
20181013_05,18.1,35.0,4.8,17.034,36.551,3.811
20181013_06,16.8,38.0,5.6,15.022,43.509,3.957
20181013_07,15.0,44.0,3.2,13.051,49.464,3.334
20181013_08,13.5,49.0,2.7,12.068,53.05,2.263
20181013_09,12.7,54.0,1.4,11.19,55.95,1.414
20181013_10,9.1,62.0,2.3,10.363,59.484,0.583
20181013_11,7.6,67.0,1.2,9.832,62.077,1.53
20181013_12,6.2,73.0,1.9,9.457,63.857,1.179
20181013_13,4.9,79.0,1.2,9.047,62.702,0.907
20181013_14,4.3,83.0,1.2,8.898,62.068,1.012
20181013_15,3.4,85.0,1.1,8.278,60.878,1.28
20181013_16,2.9,89.0,1.7,7.784,63.779,0.863
20181013_17,2.3,90.0,1.5,7.464,64.193,0.777
20181013_18,1.5,90.0,1.3,6.821,68.242,1.662
20181013_19,1.5,91.0,1.5,6.616,67.181,2.048
20181013_20,1.8,91.0,1.0,6.984,60.725,0.843
20181013_21,3.4,89.0,0.7,11.226,45.951,0.456
20181013_22,6.0,77.0,0.8,13.043,44.165,0.459
20181013_23,8.3,65.0,1.1,15.078,36.527,0.81
20181013_24,,,,16.992,29.184,1.236
20181013_25,15.7,43.0,1.5,18.076,27.454,0.782
20181013_26,19.0,35.0,1.4,18.99,26.775,0.482
20181013_27,20.5,31.0,1.7,19.728,26.212,0.498
20181013_28,20.7,33.0,3.5,20.163,25.139,1.011
20181013_29,19.1,38.0,4.0,20.157,24.98,1.189
20181013_30,18.0,39.0,3.4,17.166,37.74,1.823
20181013_31,16.1,45.0,2.6,14.792,41.061,1.928
20181013_32,14.9,50.0,1.4,13.521,45.953,0.943
20181013_33,11.5,57.0,2.1,12.587,51.103,1.239
20181013_34,9.9,65.0,1.2,12.078,51.493,0.841
20181013_35,8.9,69.0,1.5,11.551,52.928,0.885
20181013_36,8.6,70.0,1.2,10.871,56.278,0.551
20181014_00,,,,18.691,45.328,1.502
20181014_01,15.7,43.0,1.5,15.947,42.065,0.828
20181014_02,19.0,35.0,1.4,17.326,37.971,0.566
20181014_03,20.5,31.0,1.7,18.419,34.864,0.791
20181014_04,20.7,33.0,3.5,18.807,34.081,0.626
20181014_05,19.1,38.0,4.0,18.976,34.669,0.91
20181014_06,18.0,39.0,3.4,16.666,47.468,1.798
20181014_07,16.1,45.0,2.6,14.983,49.468,2.399
20181014_08,14.9,50.0,1.4,13.43,57.67,1.586
20181014_09,11.5,57.0,2.1,13.059,59.614,1.368
20181014_10,9.9,65.0,1.2,11.953,62.537,0.588
20181014_11,8.9,69.0,1.5,12.458,60.76,0.627
20181014_12,8.6,70.0,1.2,11.572,64.151,0.371
20181014_13,7.7,74.0,1.1,11.673,63.713,0.289
20181014_14,7.5,75.0,0.7,10.189,67.961,0.992
20181014_15,7.6,76.0,1.0,9.52,68.174,2.144
20181014_16,7.8,75.0,0.9,8.84,69.352,2.034
20181014_17,7.6,77.0,0.7,8.581,63.239,2.154
20181014_18,7.2,77.0,0.9,9.654,53.634,1.736
20181014_19,6.6,81.0,1.0,9.771,45.049,2.035
20181014_20,6.4,82.0,1.0,9.235,44.98,1.501
20181014_21,7.1,81.0,0.6,9.272,46.958,1.147
20181014_22,7.5,90.0,0.4,10.433,44.772,1.319
20181014_23,7.9,89.0,0.7,11.75,40.388,0.777
20181014_24,,,,14.071,37.629,0.893
20181014_25,9.7,88.0,1.1,15.421,38.448,0.713
20181014_26,10.2,85.0,1.1,16.014,40.283,1.059
20181014_27,10.0,88.0,0.6,15.814,42.023,0.627
20181014_28,9.9,91.0,0.7,16.476,44.179,1.709
20181014_29,9.8,92.0,1.1,15.79,47.113,3.597
20181014_30,9.5,92.0,1.2,14.283,51.644,3.308
20181014_31,9.3,92.0,1.1,13.604,55.09,2.547
20181014_32,9.2,94.0,0.8,13.101,57.404,2.333
20181014_33,9.1,95.0,0.7,12.288,60.81,1.949
20181014_34,9.0,95.0,1.6,10.358,69.271,1.354
20181014_35,9.0,96.0,1.1,9.518,73.624,0.615
20181014_36,8.8,96.0,,8.724,77.11,0.818
20181015_00,,,,13.063,64.697,0.83
20181015_01,9.7,88.0,1.1,11.388,70.355,0.577
20181015_02,10.2,85.0,1.1,10.928,76.269,1.24
20181015_03,10.0,88.0,0.6,10.851,78.074,1.303
20181015_04,9.9,91.0,0.7,10.941,79.203,0.952
20181015_05,9.8,92.0,1.1,10.577,83.412,0.625
20181015_06,9.5,92.0,1.2,10.273,87.285,0.772
20181015_07,9.3,92.0,1.1,10.144,88.815,0.386
20181015_08,9.2,94.0,0.8,9.84,91.733,0.322
20181015_09,9.1,95.0,0.7,8.542,94.898,0.287
20181015_10,9.0,95.0,1.6,8.488,94.003,0.504
20181015_11,9.0,96.0,1.1,7.868,91.966,1.007
20181015_12,8.8,96.0,,8.974,88.251,0.182
20181015_13,8.6,96.0,1.0,8.589,85.465,0.771
20181015_14,8.4,96.0,,8.758,83.4,0.526
20181015_15,8.2,96.0,1.1,9.517,79.724,0.654
20181015_16,8.1,97.0,1.7,7.472,76.851,0.661
20181015_17,8.0,97.0,1.6,6.328,60.024,1.591
20181015_18,8.1,97.0,1.5,5.632,57.67,1.724
20181015_19,8.0,97.0,1.3,5.065,57.761,1.205
20181015_20,7.7,97.0,1.3,4.703,58.886,0.662
20181015_21,7.8,97.0,0.8,8.695,42.35,1.007
20181015_22,8.1,92.0,1.6,10.209,37.178,2.204
20181015_23,11.2,73.0,0.9,11.453,33.862,1.767
20181015_24,,,,12.435,32.161,0.684
20181015_25,16.5,36.0,2.0,13.662,30.293,0.696
20181015_26,17.6,30.0,2.4,14.717,28.742,1.117
20181015_27,18.9,26.0,1.0,15.46,27.57,0.905
20181015_28,19.6,23.0,1.8,15.993,27.137,0.894
20181015_29,18.9,26.0,0.6,16.212,27.197,0.591
20181015_30,17.3,31.0,1.9,13.755,42.048,0.365
20181015_31,14.1,43.0,3.0,11.496,40.227,1.044
20181015_32,11.9,52.0,2.0,10.163,42.547,1.057
20181015_33,8.9,66.0,2.2,9.264,37.787,1.25
20181015_34,7.3,71.0,2.0,8.33,37.199,1.493
20181015_35,5.5,78.0,2.5,7.483,37.54,1.984
20181015_36,4.2,81.0,2.0,7.015,35.121,2.61
20181016_00,,,,16.98,46.411,0.3
20181016_01,16.5,36.0,2.0,15.411,36.099,1.118
20181016_02,17.6,30.0,2.4,16.167,33.192,0.685
20181016_03,18.9,26.0,1.0,16.477,31.908,0.599
20181016_04,19.6,23.0,1.8,16.77,30.12,0.706
20181016_05,18.9,26.0,0.6,16.716,29.756,1.026
20181016_06,17.3,31.0,1.9,14.585,44.585,1.031
20181016_07,14.1,43.0,3.0,12.551,42.843,1.311
20181016_08,11.9,52.0,2.0,11.764,39.192,2.278
20181016_09,8.9,66.0,2.2,11.004,28.263,2.602
20181016_10,7.3,71.0,2.0,9.113,32.936,0.855
20181016_11,5.5,78.0,2.5,8.462,32.248,1.04
20181016_12,4.2,81.0,2.0,7.665,32.662,0.941
20181016_13,2.9,85.0,2.1,7.22,32.61,2.389
20181016_14,1.8,87.0,2.4,6.314,34.079,2.072
20181016_15,0.6,89.0,2.0,5.443,35.43,1.71
20181016_16,-0.1,90.0,0.9,4.963,36.288,1.922
20181016_17,-1.0,90.0,1.3,4.481,38.231,2.169
20181016_18,-1.6,91.0,1.3,4.208,38.75,2.27
20181016_19,-2.3,91.0,1.1,3.749,40.082,2.248
20181016_20,-2.5,92.0,1.1,3.591,42.788,2.123
20181016_21,-0.1,93.0,0.9,7.282,35.15,0.954
20181016_22,2.6,77.0,0.9,9.397,29.154,1.351
20181016_23,8.6,55.0,1.0,10.821,28.09,1.938
20181016_24,11.6,33.0,1.6,12.116,26.396,1.879
20181016_25,14.2,18.0,2.2,13.071,23.949,1.706
20181016_26,15.8,16.0,2.7,13.768,21.994,1.835
20181016_27,16.3,14.0,1.5,14.269,20.274,1.839
20181016_28,17.4,14.0,1.4,14.614,19.742,1.894
20181016_29,18.2,13.0,2.5,14.637,20.314,2.176
20181016_30,16.6,17.0,0.9,11.889,35.6,0.626
20181016_31,10.5,29.0,0.8,9.663,32.947,1.114
20181016_32,7.9,36.0,2.4,8.395,35.646,0.599
20181016_33,5.7,45.0,1.7,7.616,36.101,1.092
20181016_34,3.5,59.0,1.4,6.958,36.354,1.945
20181016_35,2.2,61.0,1.5,5.995,38.421,1.238
20181016_36,1.1,66.0,2.0,5.448,38.601,1.209
20181017_00,11.6,33.0,1.6,15.003,33.06,0.983
20181017_01,14.2,18.0,2.2,12.589,23.731,0.621
20181017_02,15.8,16.0,2.7,13.677,21.163,0.495
20181017_03,16.3,14.0,1.5,14.337,20.458,1.263
20181017_04,17.4,14.0,1.4,14.843,19.87,1.364
20181017_05,18.2,13.0,2.5,14.907,20.444,1.348
20181017_06,16.6,17.0,0.9,12.404,35.284,1.071
20181017_07,10.5,29.0,0.8,10.432,29.833,1.452
20181017_08,7.9,36.0,2.4,9.265,32.653,0.527
20181017_09,5.7,45.0,1.7,8.516,33.308,1.491
20181017_10,3.5,59.0,1.4,7.935,33.216,0.629
20181017_11,2.2,61.0,1.5,7.444,32.953,1.991
20181017_12,1.1,66.0,2.0,6.549,35.043,1.904
20181017_13,-0.3,76.0,1.3,5.927,35.98,2.459
20181017_14,-0.9,74.0,0.8,5.538,35.568,2.495
20181017_15,-2.0,83.0,1.8,5.169,35.328,2.118
20181017_16,-2.4,83.0,1.3,4.466,37.074,1.77
20181017_17,-3.0,86.0,1.0,3.869,38.567,1.149
20181017_18,-3.6,88.0,0.8,3.336,39.193,0.695
20181017_19,-4.0,88.0,1.1,2.754,40.687,0.413
20181017_20,-4.6,90.0,1.1,2.656,42.764,0.584
20181017_21,-2.0,84.0,1.0,6.808,35.024,0.244
20181017_22,2.3,65.0,1.1,8.523,29.764,0.748
20181017_23,6.6,46.0,1.5,10.134,27.048,0.368
20181017_24,10.7,31.0,1.5,11.646,26.772,0.428
20181017_25,15.2,19.0,1.1,12.876,25.755,0.63
20181017_26,17.1,14.0,2.5,13.763,24.543,0.586
20181017_27,17.6,11.0,1.6,14.463,23.568,0.463
20181017_28,17.6,10.0,1.8,14.701,23.343,0.558
20181017_29,17.8,10.0,0.6,14.509,25.413,1.498
20181017_30,16.5,12.0,1.7,11.719,39.014,2.781
20181017_31,10.9,22.0,1.7,10.344,41.947,2.681
20181017_32,8.3,30.0,2.0,9.6,46.258,1.444
20181017_33,5.9,36.0,1.2,8.173,49.586,0.503
20181017_34,3.6,46.0,1.8,7.683,50.932,0.413
20181017_35,2.0,53.0,1.1,7.562,51.246,0.275
20181017_36,0.8,57.0,1.5,7.124,52.004,0.474
20181018_00,10.7,31.0,1.5,14.746,33.705,1.207
20181018_01,15.2,19.0,1.1,11.853,27.896,1.339
20181018_02,17.1,14.0,2.5,13.075,25.933,0.568
20181018_03,17.6,11.0,1.6,14.055,23.849,0.447
20181018_04,17.6,10.0,1.8,14.647,22.768,0.499
20181018_05,17.8,10.0,0.6,14.672,22.63,0.809
20181018_06,16.5,12.0,1.7,12.149,35.64,0.404
20181018_07,10.9,22.0,1.7,10.152,34.34,0.961
20181018_08,8.3,30.0,2.0,9.001,41.698,1.208
20181018_09,5.9,36.0,1.2,8.241,45.761,1.689
20181018_10,3.6,46.0,1.8,7.684,41.231,1.248
20181018_11,2.0,53.0,1.1,7.327,41.94,0.919
20181018_12,0.8,57.0,1.5,6.484,43.647,0.448
20181018_13,-0.2,64.0,1.6,5.826,44.973,0.234
